behavior_window_id,run_key,feature_set,feature_family,fold_id,seed,date,window_start_date,window_end_date,window_length,primitive_id,primitive_type,reward_daily_return,reward_benchmark_return,reward_excess_return_vs_benchmark,same_day_excess_return_vs_benchmark,current_drawdown,regime_label_exogenous,market_regime,analysis_regime,action_l1_wmean,action_change_l1_wmean,action_jitter_l2_wmean,turnover_wmean,portfolio_hhi_wmean,portfolio_max_weight_wmean,portfolio_benchmark_deviation_l1_wmean,portfolio_sector_max_weight_wmean,vix_wmean,sp500_trend_wmean
base_macro__fold_12__seed123__w0038,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-08-27,2021-08-23,2021-08-27,5,primitive_02,bad_or_noisy_primitive,-0.0058831852665764,0.0001367201448915,-0.006019905411468,0.0023334619975195,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0770931094068374,0.1425090816134533,0.957160691256913,0.3028790205261509,17.277999877929688,0.113609240429716
base_macro__fold_12__seed123__w0039,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-08-30,2021-08-24,2021-08-30,5,primitive_02,bad_or_noisy_primitive,0.0010523936763915,-0.000236415634655,0.0012888093110465,-0.006019905411468,-0.0058831852665763,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.07723214418886,0.1431823121922397,0.9574816266670944,0.3036339013082426,17.086000061035158,0.1147223149824508
base_macro__fold_12__seed123__w0040,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-08-31,2021-08-25,2021-08-31,5,primitive_02,bad_or_noisy_primitive,-0.0018613831328291,-0.0010962230686503,-0.0007651600641787,0.0012888093110465,-0.0048369830171565,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.077324917900193,0.1435646405330976,0.95764019606506,0.3043705655306118,16.938000106811522,0.1151982906527569
base_macro__fold_12__seed123__w0041,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-01,2021-08-26,2021-09-01,5,primitive_02,bad_or_noisy_primitive,0.0018772862959255,0.0034481343577407,-0.0015708480618152,-0.0007651600641787,-0.0066893626713836,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0774073968207071,0.1438256900795113,0.9576005925089456,0.3043368275889523,16.802000045776367,0.1152637718993508
base_macro__fold_12__seed123__w0042,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-02,2021-08-27,2021-09-02,5,primitive_02,bad_or_noisy_primitive,-0.0034228304849587,-0.0017272669039479,-0.0016955635810107,-0.0015708480618152,-0.0048246342243296,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0774191499956605,0.1440035597157259,0.957434599115236,0.3040464985607453,16.31599998474121,0.1172650549043364
base_macro__fold_12__seed123__w0043,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-03,2021-08-30,2021-09-03,5,primitive_02,bad_or_noisy_primitive,-0.007446643867996,-0.0074309743224046,-1.5669545591443824e-05,-0.0016955635810107,-0.0082309508041865,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0773861802521693,0.1438002464158753,0.9570632088943593,0.3030056818050205,16.320000076293944,0.1172520777638136
base_macro__fold_12__seed123__w0044,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-07,2021-08-31,2021-09-07,5,primitive_02,bad_or_noisy_primitive,-0.0051239749057407,-0.0006839127828146,-0.0044400621229261,-1.5669545591443824e-05,-0.0156163017128487,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0774287049307264,0.1439936277065795,0.9570341698199673,0.3029966110773541,16.70999984741211,0.1155243567212683
base_macro__fold_12__seed123__w0045,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-08,2021-09-01,2021-09-08,5,primitive_02,bad_or_noisy_primitive,-0.0040054097756589,-0.0048581865085681,0.0008527767329091,-0.0044400621229261,-0.0206602590804922,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0773877107205167,0.1438568398046754,0.9568659664835698,0.3026872536113347,17.005999755859374,0.113823957848128
base_macro__fold_12__seed123__w0046,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-09,2021-09-02,2021-09-09,5,primitive_02,bad_or_noisy_primitive,-0.0057330265387104,-0.0065875522306709,0.0008545256919605,0.0008527767329091,-0.0245829160524629,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0773444254331361,0.1437412825256838,0.9569413705718816,0.3027098789077048,17.543999481201173,0.1110386115331346
base_macro__fold_12__seed123__w0047,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-10,2021-09-03,2021-09-10,5,primitive_02,bad_or_noisy_primitive,0.0075306534367931,0.006611700615338,0.000918952821455,0.0008545256919605,-0.0301750080810455,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0773173992951727,0.1437083547400771,0.9570785229805184,0.3028814554242368,18.45199966430664,0.1059318227829077
base_macro__fold_12__seed123__w0048,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-13,2021-09-07,2021-09-13,5,primitive_02,bad_or_noisy_primitive,-0.0081733757722012,-0.007964276507803,-0.0002090992643981,0.000918952821455,-0.0228715921725631,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0773153766317095,0.1439932875347568,0.957357106329622,0.3038628347970949,19.043999862670898,0.101428582300998
base_macro__fold_12__seed123__w0049,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-14,2021-09-08,2021-09-14,5,primitive_02,bad_or_noisy_primitive,0.0070658287489258,0.0065441615380294,0.0005216672108963,-0.0002090992643981,-0.0308580298274295,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0772773610973758,0.1439735141866105,0.9573880906454652,0.3041398315297656,19.30799980163574,0.0964705307434442
base_macro__fold_12__seed123__w0050,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-15,2021-09-09,2021-09-15,5,primitive_02,bad_or_noisy_primitive,-0.0026521962252031,-0.0023666833257746,-0.0002855128994285,0.0005216672108963,-0.0240102386327937,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0772721262045278,0.1438554405716028,0.9575470779758224,0.3042758935027805,19.352000045776368,0.0936750403218896
base_macro__fold_12__seed123__w0051,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-16,2021-09-10,2021-09-16,5,primitive_02,bad_or_noisy_primitive,-0.0059189283677576,-0.0051578420466782,-0.0007610863210793,-0.0002855128994285,-0.0265987549937286,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.077238729762372,0.1433530673439138,0.9576528428565853,0.3044861159902197,19.33000030517578,0.0915869512434948
base_macro__fold_12__seed123__w0052,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-17,2021-09-13,2021-09-17,5,primitive_02,bad_or_noisy_primitive,-0.0205530353271388,-0.0166151815764584,-0.0039378537506803,-0.0007610863210793,-0.0323602472360069,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0771752089060901,0.1425581751070762,0.95784171992523,0.3045348763841997,19.302000045776367,0.0892447745616152
base_macro__fold_12__seed123__w0053,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-20,2021-09-14,2021-09-20,5,primitive_02,bad_or_noisy_primitive,-0.0003787159286166,-0.001777972315249,0.0013992563866324,-0.0039378537506803,-0.0522481812585091,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0770265043170673,0.1411830685165139,0.9576598740270552,0.3044647240488641,20.56999969482422,0.0827814756394527
base_macro__fold_12__seed123__w0054,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-21,2021-09-15,2021-09-21,5,primitive_02,bad_or_noisy_primitive,0.0138227167728226,0.0100469066724366,0.003775810100386,0.0013992563866324,-0.0526071099686419,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0768578927560647,0.1398100244391448,0.9575571279943044,0.3046926596367255,21.55,0.0774414982747699
base_macro__fold_12__seed123__w0055,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-22,2021-09-16,2021-09-22,5,primitive_02,bad_or_noisy_primitive,0.0213313118154157,0.0145785735188541,0.0067527382965615,0.003775810100386,-0.0395115663771525,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0767865581043028,0.139082370965152,0.957638519980885,0.3049412088485856,22.088000106811524,0.0723220715887602
base_macro__fold_12__seed123__w0056,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-23,2021-09-17,2021-09-23,5,primitive_02,bad_or_noisy_primitive,0.0015859540936735,0.0006995423358925,0.0008864117577809,0.0067527382965615,-0.0190230881044434,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0768049910133483,0.1385243662036292,0.9578266554935344,0.3053252511799667,22.07599983215332,0.0701641297506744
base_macro__fold_12__seed123__w0057,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-24,2021-09-20,2021-09-24,5,primitive_02,bad_or_noisy_primitive,0.0026138038173793,0.0009211519530784,0.0016926518643008,0.0008864117577809,-0.0174673037552233,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0769174784100352,0.1380568847576072,0.9579338074949733,0.3064612574502569,21.463999938964843,0.0703161588143957
base_macro__fold_12__seed123__w0058,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-27,2021-09-21,2021-09-27,5,primitive_02,bad_or_noisy_primitive,-0.0169126565751849,-0.0145136576078222,-0.0023989989673626,0.0016926518643008,-0.0148991560430785,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0771453097166966,0.1385332481803318,0.9584363651646848,0.3068888687247627,20.07400016784668,0.0735134617197862
base_macro__fold_12__seed123__w0059,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-28,2021-09-22,2021-09-28,5,primitive_02,bad_or_noisy_primitive,0.0014282000962135,0.0030388822257943,-0.0016106821295807,-0.0023989989673626,-0.0315598283088469,bear_high_vol,0.0,bear_high_vol,0.0,0.0,0.0,0.0,0.0773131912041994,0.1389128515217719,0.958830309726326,0.307227145297286,19.852000045776368,0.0724979880641314
base_macro__fold_12__seed123__w0060,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-29,2021-09-23,2021-09-29,5,primitive_02,bad_or_noisy_primitive,-0.0130105605369402,-0.0138732165927178,0.0008626560557775,-0.0016106821295807,-0.0301767019624604,bear_high_vol,0.0,bear_high_vol,0.0,0.0,0.0,0.0,0.0773381859076269,0.1386040257600364,0.9588224029207296,0.3073364036914799,20.189999771118163,0.069799358780885
base_macro__fold_12__seed123__w0061,base_macro__fold_12__seed123,base_macro,macro_context,fold_12,123,2021-09-30,2021-09-24,2021-09-30,5,primitive_02,bad_or_noisy_primitive,0.0160702377378643,0.0154150330905721,0.0006552046472921,0.0008626560557775,-0.0427946466917129,bear_high_vol,0.0,bear_high_vol,0.0,0.0,0.0,0.0,0.0772748817769445,0.1382905649989899,0.9584522766504904,0.3072444386158829,21.09199981689453,0.062025921486188
base_macro__fold_12__seed42__w0002,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-07-08,2021-07-06,2021-07-08,3,primitive_05,bad_or_noisy_primitive,0.0062356011966044,0.0115972658442973,-0.0053616646476928,0.0028430894074377,-0.0029060505766438,unknown,0.0,market_regime_0,1000.0,0.0,0.0,0.0,0.0053581825577209,0.0322520654258975,0.883341823907843,0.0617931049456465,17.21333376566569,0.1265155480322645
base_macro__fold_12__seed42__w0003,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-07-09,2021-07-06,2021-07-09,4,primitive_05,bad_or_noisy_primitive,0.0035550584775811,0.002707835985997,0.0008472224915841,-0.0053616646476928,0.0,unknown,0.0,market_regime_0,1000.0,0.0,0.0,0.0,0.0113716144729165,0.0489108906212223,0.8860696536516424,0.0936015837983605,16.955000400543213,0.1276098925644609
base_macro__fold_12__seed42__w0004,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-07-12,2021-07-06,2021-07-12,5,primitive_05,bad_or_noisy_primitive,-0.0027645986110065,-0.0025090810368817,-0.0002555175741247,0.0008472224915841,0.0,unknown,0.0,market_regime_0,1000.0,0.0,0.0,0.0,0.0196568175608997,0.0660230159649244,0.9133463151350976,0.1260102943368507,16.79800033569336,0.128710499590892
base_macro__fold_12__seed42__w0005,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-07-13,2021-07-07,2021-07-13,5,primitive_05,bad_or_noisy_primitive,0.0006530264249227,0.0025628977406922,-0.0019098713157695,-0.0002555175741247,-0.0027645986110065,unknown,0.0,market_regime_0,1000.0,0.0,0.0,0.0,0.0361323300797815,0.0993336407959079,0.94290762570245,0.1893974753913003,16.934000396728514,0.1284616647385325
base_macro__fold_12__seed42__w0006,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-07-14,2021-07-08,2021-07-14,5,primitive_04,bad_or_noisy_primitive,-0.0010694047151216,0.0002772997859869,-0.0013467045011085,-0.0019098713157695,-0.002113377542031,unknown,0.0,market_regime_0,875.2,124.8,49.16340102149159,62.4,0.0591767844217514,0.132570873319206,1.031196499819974,0.2526631434773047,16.960000228881835,0.1277095619095918
base_macro__fold_12__seed42__w0007,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-07-15,2021-07-09,2021-07-15,5,primitive_04,bad_or_noisy_primitive,-0.0088463598612471,-0.0083582016515559,-0.0004881582096912,-0.0013467045011085,-0.0031805222012445,unknown,0.0,market_regime_0,675.2,200.0,109.8606826739676,100.0,0.082855462541739,0.1594708878760178,1.1361757925354758,0.3063681455850972,16.562000274658203,0.1281690611685915
base_macro__fold_12__seed42__w0008,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-07-16,2021-07-12,2021-07-16,5,primitive_04,bad_or_noisy_primitive,-0.0176670853131518,-0.0187273933662891,0.0010603080531372,-0.0004881582096912,-0.0119987460185527,unknown,0.0,market_regime_0,475.2,200.0,147.61038465954624,100.0,0.1031368997007009,0.1788400365395731,1.2234535903515984,0.3458647538151767,17.01600036621094,0.1244358971919364
base_macro__fold_12__seed42__w0009,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-07-19,2021-07-13,2021-07-19,5,primitive_02,bad_or_noisy_primitive,0.0125800782000093,0.0136710693786293,-0.0010909911786199,0.0010603080531372,-0.0294538484621437,unknown,0.0,market_regime_0,275.2,200.0,147.61038465954624,100.0,0.1187112606994002,0.1906952727925507,1.284943930250237,0.3708452593284191,18.28200035095215,0.1164769819153402
base_macro__fold_12__seed42__w0010,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-07-20,2021-07-14,2021-07-20,5,primitive_02,bad_or_noisy_primitive,0.0093686172689591,0.0082425594019251,0.0011260578670339,-0.0010909911786199,-0.0172443019790795,unknown,0.0,market_regime_0,75.2,200.0,147.61038465954624,100.0,0.1284783237969175,0.1967359009470221,1.3215761140144622,0.3847835521003129,18.804000091552734,0.112689496789268
base_macro__fold_12__seed42__w0011,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-07-21,2021-07-15,2021-07-21,5,primitive_02,bad_or_noisy_primitive,0.0022325016103919,0.0004263966797158,0.001806104930676,0.0011260578670339,-0.0080372399754325,unknown,0.0,market_regime_0,0.0,75.2,98.44698363805465,37.6,0.1310891968998503,0.1968772674627532,1.3309058967021945,0.3873487367027924,19.120000076293945,0.1104903963916925
base_macro__fold_12__seed42__w0012,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-07-22,2021-07-16,2021-07-22,5,primitive_02,bad_or_noisy_primitive,0.0084745987958043,0.005423708626206,0.0030508901695983,0.001806104930676,-0.005822681516229,unknown,0.0,market_regime_0,0.0,0.0,37.74970198557864,0.0,0.131190705498224,0.1969145452683672,1.3307339262038511,0.3867559139985467,19.256000137329103,0.1094942545843453
base_macro__fold_12__seed42__w0013,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-07-23,2021-07-19,2021-07-23,5,primitive_02,bad_or_noisy_primitive,0.0009255853299257,0.0037363836442235,-0.0028107983142978,0.0030508901695983,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1313582384005306,0.1973225936834196,1.3308081789019457,0.3868750077801647,19.006000137329103,0.1124377036936735
base_macro__fold_12__seed42__w0014,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-07-26,2021-07-20,2021-07-26,5,primitive_02,bad_or_noisy_primitive,-0.0039827175711708,-0.0026605465649229,-0.0013221710062479,-0.0028107983142978,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1315528558692848,0.1982866002995252,1.331011167095162,0.3883452051097216,18.022000122070317,0.1194108185103051
base_macro__fold_12__seed42__w0015,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-07-27,2021-07-21,2021-07-27,5,primitive_02,bad_or_noisy_primitive,-0.0037387711206148,-0.0035870893129516,-0.0001516818076632,-0.0013221710062479,-0.0039827175711709,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1315861778232338,0.1986952504791066,1.3308786349013118,0.3888178784355727,17.948000335693358,0.122000167729081
base_macro__fold_12__seed42__w0016,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-07-28,2021-07-22,2021-07-28,5,primitive_02,bad_or_noisy_primitive,0.0016730480572091,0.0038041695799325,-0.0021311215227234,-0.0001516818076632,-0.0077065982223489,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1315941089634809,0.1986192772672375,1.3307921182934093,0.3881530300889204,18.028000259399413,0.1227460715311058
base_macro__fold_12__seed42__w0017,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-07-29,2021-07-23,2021-07-29,5,primitive_02,bad_or_noisy_primitive,-0.0123960894827874,-0.0059337745021366,-0.0064623149806508,-0.0021311215227234,-0.0060464436743236,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1315917163539539,0.1990028136544068,1.33073446755532,0.3887655100747113,18.030000305175783,0.1240052270757127
base_macro__fold_12__seed42__w0018,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-07-30,2021-07-26,2021-07-30,5,primitive_02,bad_or_noisy_primitive,-0.0008477186169634,-0.0026999101509824,0.0018521915340189,-0.0064623149806508,-0.0183675809002713,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1315712683275824,0.1997950077065883,1.3303013002752984,0.3900120793070666,18.238000106811523,0.1218352561241765
base_macro__fold_12__seed42__w0019,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-02,2021-07-27,2021-08-02,5,primitive_02,bad_or_noisy_primitive,0.0088432076823925,0.0077137750904303,0.0011294325919621,0.0018521915340189,-0.019199728976957,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1316263065660658,0.2008190935489192,1.3298504453439088,0.3912950810126238,18.613999938964845,0.1187521378806258
base_macro__fold_12__seed42__w0020,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-03,2021-07-28,2021-08-03,5,primitive_02,bad_or_noisy_primitive,-0.0149047598479002,-0.0091553330329314,-0.0057494268149688,0.0011294325919621,-0.0105263084853536,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1317286043468441,0.2016714313623884,1.3295682568888212,0.3920545613048079,18.35,0.1185640373758491
base_macro__fold_12__seed42__w0021,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-04,2021-07-29,2021-08-04,5,primitive_02,bad_or_noisy_primitive,0.0116453374758722,0.0079612207025003,0.0036841167733719,-0.0057494268149688,-0.0252741762331947,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1317867131264121,0.2027829951051857,1.3290766271400514,0.3935438710765492,18.28199996948242,0.117383745995668
base_macro__fold_12__seed42__w0022,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-05,2021-07-30,2021-08-05,5,primitive_02,bad_or_noisy_primitive,0.0064705890301863,0.0024520409856245,0.0040185480445618,0.0036841167733719,-0.0139231650689827,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1319188985766425,0.203826756462576,1.3288418252321643,0.3946110291990009,18.197999954223636,0.1165685501439047
base_macro__fold_12__seed42__w0023,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-06,2021-08-02,2021-08-06,5,primitive_02,bad_or_noisy_primitive,-0.0012854454943631,-0.0024256360354887,0.0011401905411256,0.0040185480445618,-0.0075426671179569,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1322668391287625,0.205836154032075,1.3291494606307823,0.3969178522954958,17.779999923706054,0.1173125373944581
base_macro__fold_12__seed42__w0024,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-09,2021-08-03,2021-08-09,5,primitive_02,bad_or_noisy_primitive,0.0029605072389857,0.0036982252887962,-0.0007377180498104,0.0011401905411256,-0.0088184169248579,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1325686090135701,0.2077214041854506,1.3295106886486014,0.3992538159063621,17.231999969482423,0.1182301279673672
base_macro__fold_12__seed42__w0025,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-10,2021-08-04,2021-08-10,5,primitive_02,bad_or_noisy_primitive,0.0046969558586051,0.0050486308600449,-0.0003516750014397,-0.0007377180498104,-0.0058840166730145,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1329861174645374,0.2104659896880886,1.3297966961977987,0.4025562474985312,16.981999969482423,0.1175340731444797
base_macro__fold_12__seed42__w0026,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-11,2021-08-05,2021-08-11,5,primitive_02,bad_or_noisy_primitive,0.0025587763383123,0.0015119263955417,0.0010468499427706,-0.0003516750014397,-0.0012146977809938,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1334851689865701,0.2132905905269767,1.3302024549993856,0.4058413566063379,16.62200012207031,0.1181457438906816
base_macro__fold_12__seed42__w0027,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-12,2021-08-06,2021-08-12,5,primitive_02,bad_or_noisy_primitive,-0.0015414390991659,0.0007461451875262,-0.0022875842866921,0.0010468499427706,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1338932058671153,0.2159020301162132,1.330351326469602,0.4086433543306509,16.28400001525879,0.1183310083777083
base_macro__fold_12__seed42__w0028,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-13,2021-08-09,2021-08-13,5,primitive_02,bad_or_noisy_primitive,0.002105514020934,0.0030564530519349,-0.0009509390310008,-0.0022875842866921,-0.001541439099166,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1340752124923678,0.2169531534775727,1.3301940736764448,0.4090056093958608,16.14400005340576,0.1184793242661913
base_macro__fold_12__seed42__w0029,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-16,2021-08-10,2021-08-16,5,primitive_02,bad_or_noisy_primitive,-0.0057336764954677,-0.0070065396959716,0.0012728632005038,-0.0009509390310008,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1341836284634512,0.2173902088309137,1.330095996475435,0.4085640200084405,16.024000358581542,0.1193665802410466
base_macro__fold_12__seed42__w0030,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-17,2021-08-11,2021-08-17,5,primitive_02,bad_or_noisy_primitive,-0.0129263246865332,-0.011714025053968,-0.0012122996325651,0.0012728632005038,-0.0057336764954677,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1341391463439373,0.2169831723590523,1.329920948986525,0.407224808323216,16.248000144958496,0.1184078008778587
base_macro__fold_12__seed42__w0031,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-18,2021-08-12,2021-08-18,5,primitive_02,bad_or_noisy_primitive,-0.0014324999175332,-0.0014003251707402,-3.2174746792994896e-05,-0.0012122996325651,-0.0185858858179731,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1340127976497179,0.2160521210364778,1.3297432572671866,0.4052051198189965,17.32800006866455,0.1147371648240023
base_macro__fold_12__seed42__w0032,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-19,2021-08-13,2021-08-19,5,primitive_02,bad_or_noisy_primitive,0.0070900010975034,0.0055255420776179,0.0015644590198855,-3.2174746792994896e-05,-0.0199917614556047,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.133796163395865,0.2146144266523707,1.3294925839985563,0.4024970894678407,18.54400005340576,0.1104143025174502
base_macro__fold_12__seed42__w0033,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-20,2021-08-16,2021-08-20,5,primitive_02,bad_or_noisy_primitive,0.0078442032804715,0.0071084704631311,0.0007357328173403,0.0015644590198855,-0.0130435019687624,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1336849641486178,0.2135026653291869,1.329382958085226,0.4004337701024298,19.16599998474121,0.1075276141756634
base_macro__fold_12__seed42__w0034,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-23,2021-08-17,2021-08-23,5,primitive_02,bad_or_noisy_primitive,0.0035492847581597,0.0011030625529982,0.0024462222051614,0.0007357328173403,-0.0053016145692231,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1336803438323016,0.2130006984369055,1.3292932057857083,0.3992236067399746,19.371999740600582,0.1059918221180891
base_macro__fold_12__seed42__w0035,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-24,2021-08-18,2021-08-24,5,primitive_02,bad_or_noisy_primitive,0.0043991489493846,0.0010891300556448,0.0033100188937397,0.0024462222051614,-0.0017711467508476,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1338086523413262,0.2132094192619192,1.3294185295233,0.3989168319415022,19.23399963378906,0.1064199476383643
base_macro__fold_12__seed42__w0036,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-25,2021-08-19,2021-08-25,5,primitive_02,bad_or_noisy_primitive,-0.0021390444933515,-0.0057120103046871,0.0035729658113355,0.0033100188937397,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1339648847349963,0.2138092152640799,1.329570579943765,0.3997937596024329,18.277999877929688,0.1097711082021496
base_macro__fold_12__seed42__w0037,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-26,2021-08-20,2021-08-26,5,primitive_02,bad_or_noisy_primitive,0.0085790581554314,0.0062538660649633,0.0023251920904681,0.0035729658113355,-0.0021390444933513,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.134179210107386,0.2149285834532102,1.3299146212198392,0.4017598333481738,17.711999893188477,0.1115943613643994
base_macro__fold_12__seed42__w0038,base_macro__fold_12__seed42,base_macro,macro_context,fold_12,42,2021-08-27,2021-08-23,2021-08-27,5,primitive_02,bad_or_noisy_primitive,-0.0013432565639176,0.0001367201448915,-0.0014799767088092,0.0023251920904681,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1344226847217589,0.2164913805969351,1.330267589579768,0.4044973372652838,17.277999877929688,0.113609240429716
