run_key,regime_label_exogenous,fold_id,seed,feature_set,feature_family,is_negative_control,selection_rule,selected_model_type,n_days,mean_daily_return,daily_volatility,volatility,sharpe,max_drawdown,turnover,hit_rate,excess_return_vs_benchmark,insufficient_days_for_sharpe
base_macro__fold_12__seed42,unknown,fold_12,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.0001781401022482286,0.007273211710287871,0.11545865650886682,0.3888084888906197,-0.04379436133227632,8.474576271186441,0.5254237288135594,0.00010499155171537443,False
base_macro__fold_12__seed999,bear_high_vol,fold_12,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,4,-0.003391109343281268,0.013201276867645573,0.20956377348179958,,-0.01165007242056637,0.0,0.5,-0.0009161074662955948,True
base_macro__fold_12__seed999,unknown,fold_12,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,2.9400765754560093e-05,0.006004477641297272,0.09531812755032167,0.07772910736457433,-0.038670536664902055,10.169491525423728,0.5084745762711864,-4.374778477829402e-05,False
base_macro__fold_13__seed123,bull_high_vol,fold_13,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,1,0.0014657398638209251,0.0,0.0,,0.0,,1.0,-0.0024952120153862957,True
base_macro__fold_13__seed123,bull_low_vol,fold_13,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,2,-0.006034810147100111,0.009718110469974783,0.15427022110203786,,-0.015752920617074895,0.0,0.5,0.0025816843529420604,True
base_macro__fold_13__seed123,unknown,fold_13,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,0.0006212425117936218,0.011582494129507404,0.18386639417125283,0.8514503897116699,-0.07623250130573289,10.169491525423728,0.5254237288135594,0.0007474591429190438,False
base_macro__fold_13__seed42,bull_high_vol,fold_13,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,1,0.0034665339888337865,0.0,0.0,,0.0,,1.0,-0.0004944178903734343,True
base_macro__fold_13__seed42,bull_low_vol,fold_13,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,2,-0.010827015983936372,0.004275277649463838,0.06786792867740454,,-0.01510229363340021,0.0,0.0,-0.0022105214838942003,True
base_macro__fold_13__seed42,unknown,fold_13,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,-0.0012360549929609419,0.010601873099466239,0.1682995179159193,-1.8507828310106775,-0.13551482031953033,14.610169491525424,0.4067796610169492,-0.0011098383618355196,False
base_macro__fold_13__seed999,bull_high_vol,fold_13,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,1,0.003283597510541636,0.0,0.0,,0.0,,1.0,-0.0006773543686655848,True
base_macro__fold_13__seed999,bull_low_vol,fold_13,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,2,-0.0043591041648696205,0.009172753092925978,0.1456129411300841,,-0.013531857257795599,0.0,0.5,0.004257390335172551,True
base_macro__fold_13__seed999,unknown,fold_13,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,2.4714917190328462e-05,0.010437125248602066,0.16568422686140555,0.0375905374334312,-0.09360983529752198,8.474576271186441,0.5084745762711864,0.00015093154831575067,False
base_macro__fold_14__seed123,bear_high_vol,fold_14,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,5,0.0030221709269896866,0.0186548701110725,0.2961368823246583,,-0.031029786810704896,1.375,0.4,0.0021696638517664088,True
base_macro__fold_14__seed123,unknown,fold_14,123,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,-0.0008730809592987729,0.011186783838619544,0.177584688045743,-1.2389379071162827,-0.1453450921428936,17.364406779661017,0.4745762711864407,7.4558293497883e-05,False
base_macro__fold_14__seed42,bear_high_vol,fold_14,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,5,0.0027879828062692845,0.016380565756285194,0.26003341995402773,,-0.025748062086440204,0.0,0.4,0.0019354757310460068,True
base_macro__fold_14__seed42,unknown,fold_14,42,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,-0.0008128685555906841,0.010688035622056124,0.16966730555856022,-1.2073208526209043,-0.12341513122130865,11.40677966101695,0.4915254237288136,0.0001347706972059719,False
base_macro__fold_14__seed999,bear_high_vol,fold_14,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,5,0.0018606055056631155,0.01887981082553664,0.2997077054658901,,-0.035377922126231365,0.0,0.4,0.0010080984304398377,True
base_macro__fold_14__seed999,unknown,fold_14,999,base_macro,macro_context,False,checkpoint_robust_score,checkpoint,59,-0.0015273364077014674,0.01026340424457951,0.16292649141649274,-2.362346180750126,-0.1331220326635285,8.474576271186441,0.4576271186440678,-0.0005796971549048115,False
base_macro_exogenous_plus__fold_01__seed123,bull_low_vol,fold_01,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,3,0.0021784778104931104,0.005081316885391664,0.08066340486875782,,-0.003990453116152981,0.0,0.6666666666666666,-0.0018601458048006405,True
base_macro_exogenous_plus__fold_01__seed123,unknown,fold_01,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,59,0.0009454622930465612,0.011141829827043027,0.1768710652353459,1.3470631701726206,-0.06206341671967275,14.813559322033898,0.5423728813559322,0.0005962530035825627,False
base_macro_exogenous_plus__fold_01__seed42,bull_low_vol,fold_01,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,3,0.0031416617775762434,0.005686311504321962,0.09026739670608898,,-0.004738399548139927,0.0,0.6666666666666666,-0.0008969618377175076,True
base_macro_exogenous_plus__fold_01__seed42,unknown,fold_01,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,0.001479952602262432,0.012229432032456338,0.19413621500067996,1.9210638044469275,-0.05860695210904843,10.169491525423728,0.576271186440678,0.0011307433127984339,False
base_macro_exogenous_plus__fold_01__seed999,bull_low_vol,fold_01,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,3,0.0038210873758416364,0.004665559938937453,0.07406346795176519,,-0.0024277222915284336,0.0,0.6666666666666666,-0.00021753623945211468,True
base_macro_exogenous_plus__fold_01__seed999,unknown,fold_01,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,0.001432814541309673,0.010341834940178195,0.1641715401107403,2.1993413972146567,-0.05061070476567919,11.813559322033898,0.5423728813559322,0.0010836052518456744,False
base_macro_exogenous_plus__fold_02__seed123,bear_high_vol,fold_02,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,4,0.004545056718420176,0.008227532803218056,0.1306080342056466,,-0.009377568536020564,0.0,0.75,0.0017083452996323962,True
base_macro_exogenous_plus__fold_02__seed123,bull_high_vol,fold_02,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,1,-0.0026914439800846957,0.0,0.0,,0.0,,0.0,0.00046330853330507323,True
base_macro_exogenous_plus__fold_02__seed123,unknown,fold_02,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,0.00020176381498681232,0.005697065955833297,0.09043811833120435,0.5622018935696228,-0.030243781492768518,16.661016949152543,0.5254237288135594,-0.00028760714879738457,False
base_macro_exogenous_plus__fold_02__seed42,bear_high_vol,fold_02,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,4,6.1232294653323915e-06,3.8554980260996084e-05,0.0006120413374415989,,-6.081625207676744e-05,0.0,0.5,-0.0028305881893224477,True
base_macro_exogenous_plus__fold_02__seed42,bull_high_vol,fold_02,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,1,-1.1622664895738488e-05,0.0,0.0,,0.0,,0.0,0.0031431298484940304,True
base_macro_exogenous_plus__fold_02__seed42,unknown,fold_02,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,-1.549828788585719e-06,3.0369813776108555e-05,0.00048210584768956007,-0.8101060308546403,-0.00018478862362170112,0.0,0.5423728813559322,-0.0004909207925727826,False
base_macro_exogenous_plus__fold_02__seed999,bear_high_vol,fold_02,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,4,0.005541231160818727,0.007078446432795556,0.1123668535792159,,-0.005944082044261556,0.0,0.75,0.002704519742030947,True
base_macro_exogenous_plus__fold_02__seed999,bull_high_vol,fold_02,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,1,-0.004822676458421715,0.0,0.0,,0.0,,0.0,-0.0016679239450319463,True
base_macro_exogenous_plus__fold_02__seed999,unknown,fold_02,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,-0.0002842928315765746,0.005752585514955255,0.09131946400922424,-0.7845183317114106,-0.032308700616834996,9.610169491525424,0.5423728813559322,-0.0007736637953607714,False
base_macro_exogenous_plus__fold_03__seed123,bear_low_vol,fold_03,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,3,0.000551242010780495,0.0032695286478791018,0.051902158240136234,,-0.003257463986004794,1.25,0.6666666666666666,0.0003401125128472846,True
base_macro_exogenous_plus__fold_03__seed123,unknown,fold_03,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,0.0007646916459017869,0.004915600373841979,0.07803273680257206,2.4695057826153115,-0.02786524045400718,18.8135593220339,0.5254237288135594,-0.0002495157875139635,False
base_macro_exogenous_plus__fold_03__seed42,bear_low_vol,fold_03,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,3,6.752997736806747e-05,0.004287685016421043,0.06806488952176785,,-0.005710567409221046,0.75,0.3333333333333333,-0.00014359952056514297,True
base_macro_exogenous_plus__fold_03__seed42,unknown,fold_03,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,0.0006741541929942084,0.005696543285355136,0.09042982119458726,1.8786596544183949,-0.03804234112620919,16.661016949152543,0.5084745762711864,-0.000340053240421542,False
base_macro_exogenous_plus__fold_03__seed999,bear_low_vol,fold_03,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,3,0.0007633879516352193,0.002687730859239888,0.042666404667736156,,-0.0020915078904181206,0.0,0.6666666666666666,0.0005522584537020089,True
base_macro_exogenous_plus__fold_03__seed999,unknown,fold_03,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,59,0.0006145418279340918,0.0047344405960301926,0.07515691448462583,2.0605494744075794,-0.035117151444682304,10.169491525423728,0.4915254237288136,-0.0003996656054816585,False
base_macro_exogenous_plus__fold_04__seed123,bull_low_vol,fold_04,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,5,0.0027049418630952005,0.0026545325555051647,0.042139397933948566,,0.0,0.0,0.8,-1.5048287176420592e-05,True
base_macro_exogenous_plus__fold_04__seed123,unknown,fold_04,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,0.0009564624567608144,0.003961171409834235,0.062881646705523,3.83305068699092,-0.01696387915673514,17.661016949152543,0.6440677966101694,0.00011819237221230736,False
base_macro_exogenous_plus__fold_04__seed42,bull_low_vol,fold_04,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,5,0.003753611699948989,0.0017141639528300287,0.02721150915347826,,0.0,0.0,1.0,0.0010336215496773678,True
base_macro_exogenous_plus__fold_04__seed42,unknown,fold_04,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,0.0011665065214267458,0.004580305360940926,0.07271009348271378,4.042900088822282,-0.014431279119801022,13.559322033898304,0.6271186440677966,0.00032823643687823875,False
base_macro_exogenous_plus__fold_04__seed999,bull_low_vol,fold_04,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,5,0.00326528149034262,0.0014235757850386544,0.02259856499799494,,0.0,0.0,1.0,0.0005452913400709986,True
base_macro_exogenous_plus__fold_04__seed999,unknown,fold_04,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,59,0.0006463295906005385,0.004883984238399572,0.07753084621178678,2.1007774942429855,-0.018565698477425174,11.864406779661017,0.6440677966101694,-0.00019194049394796853,False
base_macro_exogenous_plus__fold_05__seed123,bear_high_vol,fold_05,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,1,0.015132637971134288,0.0,0.0,,0.0,,1.0,-0.00018730314032633193,True
base_macro_exogenous_plus__fold_05__seed123,bear_low_vol,fold_05,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,1,-0.019721736565172954,0.0,0.0,,0.0,0.0,0.0,0.0028664850611190423,True
base_macro_exogenous_plus__fold_05__seed123,unknown,fold_05,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,-0.00018349717993712872,0.014808391440239802,0.23507592640663272,-0.19670788945086864,-0.09280142687618231,8.474576271186441,0.5932203389830508,-0.00013185762416278424,False
base_macro_exogenous_plus__fold_05__seed42,bear_high_vol,fold_05,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,1,0.02061801037736899,0.0,0.0,,0.0,,1.0,0.005298069265908369,True
base_macro_exogenous_plus__fold_05__seed42,bear_low_vol,fold_05,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,1,-0.021381665577286713,0.0,0.0,,0.0,4.5,0.0,0.0012065560490052835,True
base_macro_exogenous_plus__fold_05__seed42,unknown,fold_05,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,59,-0.00031953280439599987,0.014608720058851221,0.23190624149208722,-0.3472190579680428,-0.0981649653673431,11.703389830508474,0.4915254237288136,-0.0002678932486216553,False
base_macro_exogenous_plus__fold_05__seed999,bear_high_vol,fold_05,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,1,0.017042200913186978,0.0,0.0,,0.0,,1.0,0.0017222598017263575,True
base_macro_exogenous_plus__fold_05__seed999,bear_low_vol,fold_05,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,1,-0.023335790839687953,0.0,0.0,,0.0,0.0,0.0,-0.0007475692133959572,True
base_macro_exogenous_plus__fold_05__seed999,unknown,fold_05,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,-0.00014586458547334802,0.014824687942088445,0.2353346253534236,-0.15619408102008375,-0.08707091068335515,13.559322033898304,0.559322033898305,-9.422502969900359e-05,False
base_macro_exogenous_plus__fold_06__seed123,bull_low_vol,fold_06,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,5,0.0007897525865119715,0.0034542183760533844,0.05483401678287986,,-0.0052137189590307775,0.0,0.4,-0.0016574406712081518,True
base_macro_exogenous_plus__fold_06__seed123,unknown,fold_06,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,0.0012953863964413168,0.00426172316483034,0.06765275790446525,4.825189423381455,-0.01866702202332038,13.745762711864407,0.6271186440677966,-0.000383061342530947,False
base_macro_exogenous_plus__fold_06__seed42,bull_low_vol,fold_06,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,5,0.0039732871850376664,0.0016247095815081377,0.025791465032246146,,0.0,0.0,1.0,0.0015260939273175427,True
base_macro_exogenous_plus__fold_06__seed42,unknown,fold_06,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,59,0.0012809294955926868,0.0052553624086413,0.0834262918966937,3.8692146750220098,-0.021440031509123103,11.864406779661017,0.576271186440678,-0.00039751824337957704,False
base_macro_exogenous_plus__fold_06__seed999,bull_low_vol,fold_06,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,5,0.002739373085224561,0.002398847254934957,0.03808051961872714,,-0.0009050242709466305,1.25,0.8,0.00029217982750443785,True
base_macro_exogenous_plus__fold_06__seed999,unknown,fold_06,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,59,0.001108880720020139,0.004585789492299479,0.07279715136910542,3.8385834636335305,-0.01798631029873976,13.711864406779661,0.559322033898305,-0.0005695670189521248,False
base_macro_exogenous_plus__fold_07__seed123,bull_high_vol,fold_07,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,3,0.00453231629224075,0.005760589048365326,0.0914465161633013,,-0.0010153820304983352,0.0,0.6666666666666666,0.00028433552956502647,True
base_macro_exogenous_plus__fold_07__seed123,unknown,fold_07,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,0.0014317537520251303,0.007600819088368351,0.12065926240929199,2.9902548574053562,-0.029663006831524008,10.186440677966102,0.5932203389830508,-0.0010236470419359546,False
base_macro_exogenous_plus__fold_07__seed42,bull_high_vol,fold_07,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,3,0.0020104638063875857,0.005080902569279681,0.08065682780437898,,-0.0031401387874157027,0.0,0.3333333333333333,-0.0022375169562881374,True
base_macro_exogenous_plus__fold_07__seed42,unknown,fold_07,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,0.0014341781536997974,0.006711829414556964,0.10654698883923583,3.392051701035581,-0.04028625259323637,14.40677966101695,0.5423728813559322,-0.0010212226402612876,False
base_macro_exogenous_plus__fold_07__seed999,bull_high_vol,fold_07,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,3,0.005634712168341623,0.006080386850068628,0.0965231488820938,,-0.0003239277776561078,0.0,0.6666666666666666,0.0013867314056659,True
base_macro_exogenous_plus__fold_07__seed999,unknown,fold_07,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,0.0017174719863244877,0.007848542811946758,0.12459175460792823,3.4737687250311033,-0.02555071933365094,21.93220338983051,0.6101694915254238,-0.0007379288076365972,False
base_macro_exogenous_plus__fold_08__seed123,bear_low_vol,fold_08,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,1,0.004520258272183053,0.0,0.0,,0.0,,1.0,-0.001531792779203716,True
base_macro_exogenous_plus__fold_08__seed123,bull_low_vol,fold_08,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,4,-0.005946598138009351,0.007493426232841761,0.11895445367944131,,-0.02296078113246769,0.0,0.25,0.00139584758310248,True
base_macro_exogenous_plus__fold_08__seed123,unknown,fold_08,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,-0.00027023739085893457,0.009306649751649021,0.14773848469226608,-0.46094842950569714,-0.06502013693907605,14.40677966101695,0.5084745762711864,-0.0003017368374860287,False
base_macro_exogenous_plus__fold_08__seed42,bear_low_vol,fold_08,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,1,0.005218226053109287,0.0,0.0,,0.0,,1.0,-0.0008338249982774819,True
base_macro_exogenous_plus__fold_08__seed42,bull_low_vol,fold_08,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,4,-0.005117904876727142,0.009869072035524035,0.15666666166187163,,-0.029191232529062527,0.0,0.5,0.0022245408443846895,True
base_macro_exogenous_plus__fold_08__seed42,unknown,fold_08,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,-3.205621998391121e-05,0.008758588965654165,0.1390382894337322,-0.05810030797160954,-0.05922714914023308,10.169491525423728,0.5084745762711864,-6.355566661100522e-05,False
base_macro_exogenous_plus__fold_08__seed999,bear_low_vol,fold_08,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,1,0.007196227014300449,0.0,0.0,,0.0,,1.0,0.00114417596291368,True
base_macro_exogenous_plus__fold_08__seed999,bull_low_vol,fold_08,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,4,-0.006103213800799728,0.007410218038941953,0.1176335645508309,,-0.02536668588348545,0.0,0.25,0.001239231920312103,True
base_macro_exogenous_plus__fold_08__seed999,unknown,fold_08,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,0.0002083363532461415,0.008443273896381012,0.134032817886165,0.3917007927313512,-0.04336051322366341,8.474576271186441,0.576271186440678,0.00017683690661904745,False
base_macro_exogenous_plus__fold_09__seed123,bear_high_vol,fold_09,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,4,-0.01491392981410275,0.023638856928708415,0.37525522026719144,,-0.042338603877274505,0.0,0.25,-0.0029363519326041565,True
base_macro_exogenous_plus__fold_09__seed123,unknown,fold_09,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,59,-0.001736341352632809,0.038437330376135115,0.6101737034188938,-0.7171040285934405,-0.31752001482455183,10.169491525423728,0.5084745762711864,0.0007108084490378184,False
base_macro_exogenous_plus__fold_09__seed42,bear_high_vol,fold_09,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,4,-0.01712589784776497,0.0276147481269108,0.4383705363689562,,-0.05199832310050223,10.333333333333334,0.25,-0.005148319966266377,True
base_macro_exogenous_plus__fold_09__seed42,unknown,fold_09,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,59,-0.0033801311856980734,0.04213462763007758,0.6688664777609765,-1.2734874404937782,-0.3635393086344666,24.076271186440678,0.423728813559322,-0.0009329813840274462,False
base_macro_exogenous_plus__fold_09__seed999,bear_high_vol,fold_09,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,4,-0.01566167324702125,0.022536937778397038,0.3577627960474504,,-0.04460313034125196,0.0,0.25,-0.0036840953655226582,True
base_macro_exogenous_plus__fold_09__seed999,unknown,fold_09,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,-0.002129142444300871,0.039274930053404974,0.6234701860845978,-0.860576669003731,-0.33739664608923914,11.677966101694915,0.4745762711864407,0.0003180073573697565,False
base_macro_exogenous_plus__fold_10__seed123,bear_high_vol,fold_10,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,5,0.0038945443580843397,0.01034955777388977,0.16429413629524553,,-0.008533868352265439,0.0,0.4,0.0006305885720908063,True
base_macro_exogenous_plus__fold_10__seed123,unknown,fold_10,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,-3.84430414845569e-05,0.00956749394061735,0.15187925782194528,-0.06378518431704212,-0.08514714973298687,9.322033898305085,0.5254237288135594,-0.0009576904006804338,False
base_macro_exogenous_plus__fold_10__seed42,bear_high_vol,fold_10,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,5,0.004408934141204313,0.010317380240456014,0.1637833337876304,,-0.006589616916407026,0.0,0.4,0.0011449783552107792,True
base_macro_exogenous_plus__fold_10__seed42,unknown,fold_10,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,0.0006703878837036509,0.011616392323868076,0.18440451132428767,0.9161258880279328,-0.1114914431841656,16.06779661016949,0.576271186440678,-0.000248859475492226,False
base_macro_exogenous_plus__fold_10__seed999,bear_high_vol,fold_10,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,5,0.0022743513265827573,0.011124639062602373,0.17659817031000352,,-0.016158532757683752,0.0,0.6,-0.000989604459410776,True
base_macro_exogenous_plus__fold_10__seed999,unknown,fold_10,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,0.0007043100417418791,0.011262280701067008,0.17878316358255283,0.9927452169566271,-0.08256849134481303,9.322033898305085,0.5932203389830508,-0.000214937317453998,False
base_macro_exogenous_plus__fold_11__seed123,bull_low_vol,fold_11,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,3,-0.00048794819608059353,0.0024025001086879078,0.03813850687436312,,-0.001721322926975244,0.0,0.3333333333333333,1.931768989031476e-05,True
base_macro_exogenous_plus__fold_11__seed123,unknown,fold_11,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,59,0.00155361327217382,0.011316277542500723,0.17964033686665243,2.179413328969775,-0.07314830895098567,7.627118644067797,0.5423728813559322,0.00014307034433078412,False
base_macro_exogenous_plus__fold_11__seed42,bull_low_vol,fold_11,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,3,-0.000289980604034179,0.0021155986241770627,0.03358408700161745,,-0.0032801658520766885,0.75,0.6666666666666666,0.0002172852819367294,True
base_macro_exogenous_plus__fold_11__seed42,unknown,fold_11,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,0.002018479237204903,0.01070366710028707,0.16991544758270066,2.993587546112097,-0.05664944142896844,27.64406779661017,0.559322033898305,0.0006079363093618672,False
base_macro_exogenous_plus__fold_11__seed999,bull_low_vol,fold_11,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,3,-0.001063185342886223,0.0032822880813443895,0.05210470796705159,,-0.004589553589677053,0.0,0.3333333333333333,-0.0005559194569153147,True
base_macro_exogenous_plus__fold_11__seed999,unknown,fold_11,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,0.0016920133562846474,0.009819400646364591,0.15587815280392564,2.7353888798006913,-0.05200149680185895,17.796610169491526,0.6101694915254238,0.0002814704284416116,False
base_macro_exogenous_plus__fold_12__seed123,bear_high_vol,fold_12,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,last_model,4,-0.0029178945512212118,0.012372991053152616,0.1964151438040139,,-0.01353405754114756,0.0,0.5,-0.00044289267423553867,True
base_macro_exogenous_plus__fold_12__seed123,unknown,fold_12,123,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,last_model,59,-3.2075826318152846e-05,0.006428669486474539,0.10205196433344564,-0.07920580740380152,-0.04286652356727594,11.016949152542374,0.5254237288135594,-0.00010522437685100696,False
base_macro_exogenous_plus__fold_12__seed42,bear_high_vol,fold_12,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,4,-0.006180636239940668,0.013158198833990957,0.20887993089768087,,-0.015539904197468646,0.0,0.25,-0.003705634362954995,True
base_macro_exogenous_plus__fold_12__seed42,unknown,fold_12,42,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,best_model,59,0.0005651667729290694,0.006663320343254664,0.10577693120525632,1.346437499701714,-0.03370259553847488,11.864406779661017,0.576271186440678,0.0004920182223962151,False
base_macro_exogenous_plus__fold_12__seed999,bear_high_vol,fold_12,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,4,-0.0036246191707974273,0.01348761716840682,0.21410928483869776,,-0.013232909422771999,0.0,0.5,-0.0011496172938117544,True
base_macro_exogenous_plus__fold_12__seed999,unknown,fold_12,999,base_macro_exogenous_plus,calendar_exogenous,False,checkpoint_robust_score,checkpoint,59,0.0001146427444541443,0.006876963896451894,0.10916841747108873,0.26463671702574004,-0.040874005370028055,16.93220338983051,0.4915254237288136,4.149419392129016e-05,False
