regime,n_days,mean_return,volatility,sharpe,run_key,feature_set,fold_id,seed,regime_mean_return
0.0,62,-0.000814617693140738,0.012169461196305532,-1.0626316785320764,base_macro_exogenous_plus__fold_13__seed42,base_macro_exogenous_plus,fold_13,42,-0.000814617693140738
0.0,62,-0.0012033220732364576,0.01296267275341325,-1.4736270891633871,base_macro_exogenous_plus__fold_13__seed123,base_macro_exogenous_plus,fold_13,123,-0.0012033220732364576
0.0,62,2.8099623441153608e-05,0.010802747820594403,0.041292058350999875,base_macro_exogenous_plus__fold_13__seed999,base_macro_exogenous_plus,fold_13,999,2.8099623441153608e-05
0.0,64,-0.0004881350854554437,0.011976823087799899,-0.6469916268376346,base_macro_exogenous_plus__fold_14__seed42,base_macro_exogenous_plus,fold_14,42,-0.0004881350854554437
0.0,64,-0.0005857441277767206,0.011271956518730442,-0.8249144457424805,base_macro_exogenous_plus__fold_14__seed123,base_macro_exogenous_plus,fold_14,123,-0.0005857441277767206
0.0,64,-0.00057324067215128,0.011827070409247836,-0.7694140006373313,base_macro_exogenous_plus__fold_14__seed999,base_macro_exogenous_plus,fold_14,999,-0.00057324067215128
-1.073423870597896,45,0.0011983868878461972,0.013193437511667157,1.4419139865002664,base_macro_hmm__fold_01__seed42,base_macro_hmm,fold_01,42,0.0011983868878461972
0.9315984369178631,17,0.0016248882267003652,0.0043341473616830195,5.951412996428232,base_macro_hmm__fold_01__seed42,base_macro_hmm,fold_01,42,0.0016248882267003652
-1.073423870597896,45,0.0010296600543526226,0.012757130964527307,1.2812713672044191,base_macro_hmm__fold_01__seed123,base_macro_hmm,fold_01,123,0.0010296600543526226
0.9315984369178631,17,0.002222502888108187,0.004018135848681654,8.780474555612187,base_macro_hmm__fold_01__seed123,base_macro_hmm,fold_01,123,0.002222502888108187
