direction_name,intervention_name,alpha,is_control,rows,ood_pass_rate,mahalanobis_mean,nn_distance_mean,hidden_norm_ratio_mean
high_turnover_cav,additive_steering,0.25,False,2517,0.6714342471195868,16.664631857529383,0.2478466266411203,1.032643462526197
high_turnover_cav,additive_steering,0.5,False,2517,0.600715137067938,30.82494357366011,0.4947484351000192,1.0925630006809108
high_turnover_cav,additive_steering,1.0,False,2517,0.058005562177195075,59.58626162193336,0.9906614668973187,1.2757147290340296
high_turnover_cav,orthogonal_same_norm_control,0.5,True,2517,0.5379419944378228,37.56687871744943,0.49144814864218966,1.0508520734730575
high_turnover_cav,projection_removal,,False,2517,0.7322208978943187,18.11417150435764,0.29036000220881564,0.9940672207901048
high_turnover_cav,random_same_norm_control,0.5,True,2517,0.5367500993245927,38.753509959527584,0.49145782463898835,1.0503589267189852
matched_good_patch__primitive_02_to_primitive_00,matched_activation_patch,,False,526,0.8612167300380228,1.6144130726799233,0.0,1.1287540988257083
matched_good_patch__primitive_04_to_primitive_00,matched_activation_patch,,False,107,0.6635514018691588,2.130567951018594,0.0,1.7909446094708916
matched_good_patch__primitive_05_to_primitive_00,matched_activation_patch,,False,139,0.18705035971223022,2.242274073679795,0.0,0.48657562072993943
primitive_cav__primitive_02,additive_steering,-1.0,False,2517,0.5232419547079857,68.51256626685975,0.9773624529604118,1.013212953353891
primitive_cav__primitive_02,additive_steering,-0.5,False,2517,0.600715137067938,35.20362970183129,0.48982076170953237,0.9429497410087039
primitive_cav__primitive_02,additive_steering,-0.25,False,2517,0.6042908224076281,18.77077738151627,0.24607958852616116,0.9558863830480592
primitive_cav__primitive_02,additive_steering,0.25,False,2517,0.6050854191497815,18.853385524978517,0.2462273381266994,1.0709226528173827
primitive_cav__primitive_02,additive_steering,0.5,False,2517,0.5883988875645609,35.30049918864358,0.49173413594637766,1.16322791391031
primitive_cav__primitive_02,additive_steering,1.0,False,2517,0.057210965435041714,68.60898826736137,0.9861847582739794,1.3927155988659157
primitive_cav__primitive_02,orthogonal_same_norm_control,0.5,True,2517,0.5816448152562574,53.79138285965248,0.49102937311437334,1.0641256417671658
primitive_cav__primitive_02,projection_removal,,False,2517,0.5939610647596345,47.14756438790654,0.7466590215133638,0.9383902205739079
primitive_cav__primitive_02,random_same_norm_control,0.5,True,2517,0.6030989272943981,53.459213332086044,0.49111434044767593,1.063777728856204
primitive_cav__primitive_04,additive_steering,-1.0,False,2517,0.4247119586809694,51.598008546564394,0.9908235360583544,1.2132494446020836
primitive_cav__primitive_04,additive_steering,-0.5,False,2517,0.6038935240365515,26.859902088856163,0.4947120462317572,1.0557951872313607
primitive_cav__primitive_04,additive_steering,-0.25,False,2517,0.6702423520063567,14.717528673091541,0.24763091643371093,1.0132212237707299
primitive_cav__primitive_04,additive_steering,0.25,False,2517,0.6710369487485102,14.762309616831468,0.24748127692105676,1.0174098621651864
primitive_cav__primitive_04,additive_steering,0.5,False,2517,0.6050854191497815,26.894775738499355,0.49405526141379064,1.0637770017851802
primitive_cav__primitive_04,additive_steering,1.0,False,2517,0.22169249106078665,51.618998256179296,0.989621391753129,1.226898457458146
primitive_cav__primitive_04,orthogonal_same_norm_control,0.5,True,2517,0.5927691696464045,51.654912026163615,0.4918826636309391,1.0602711554334405
primitive_cav__primitive_04,projection_removal,,False,2517,0.9324592769169646,7.694452837389238,0.1198367585313694,0.9993750873749586
primitive_cav__primitive_04,random_same_norm_control,0.5,True,2517,0.5967421533571713,49.831796823950604,0.4917847463589317,1.0602154223751015
primitive_cav__primitive_05,additive_steering,-1.0,False,2517,0.05125148986889154,68.7772675413312,0.9843342668914999,1.4064880425932142
primitive_cav__primitive_05,additive_steering,-0.5,False,2517,0.5391338895510528,35.36666152041567,0.49054363311009547,1.17145706886248
primitive_cav__primitive_05,additive_steering,-0.25,False,2517,0.6050854191497815,18.8773584122888,0.24562328333719402,1.0753954615536068
primitive_cav__primitive_05,additive_steering,0.25,False,2517,0.6034962256654748,18.770506005192782,0.24519864563009752,0.950841390122198
primitive_cav__primitive_05,additive_steering,0.5,False,2517,0.5383392928088995,35.25084279953919,0.4887394421948271,0.9326715628555562
primitive_cav__primitive_05,additive_steering,1.0,False,2517,0.47516885180770757,68.66070184661716,0.9753914333724499,0.9939565129081313
primitive_cav__primitive_05,orthogonal_same_norm_control,0.5,True,2517,0.600715137067938,43.76691523245495,0.4921972093987125,1.0513286603165464
primitive_cav__primitive_05,projection_removal,,False,2517,0.5280095351609059,54.699996688387905,0.8358023862925641,0.9280016437738343
primitive_cav__primitive_05,random_same_norm_control,0.5,True,2517,0.5812475168851807,45.601971516953014,0.49231539099588334,1.0510763126790534
