run_key,direction_name,mean_directional_action_norm_derivative,mean_abs_directional_action_norm_derivative,rows,is_control
base_macro__fold_04__seed42,centroid_to_good__primitive_02_to_primitive_00,-0.08638991268859533,0.08638991268859533,61,False
base_macro__fold_04__seed42,centroid_to_good__primitive_05_to_primitive_00,-0.0914700839714816,0.0914700839714816,61,False
base_macro__fold_04__seed42,centroid_to_good__bad_to_primitive_00,-0.09173860615421446,0.09173860615421446,61,False
base_macro__fold_04__seed999,bad_vs_good_cav,0.0031037940900047463,0.0031037940900047463,61,False
base_macro__fold_04__seed999,bad_primitives_cav,0.003648250092002258,0.003648250092002258,61,False
base_macro__fold_04__seed999,primitive_cav__primitive_04,0.0018519838934810326,0.0018519838934810326,61,False
base_macro__fold_04__seed999,primitive_cav__primitive_02,-0.0037079194939359885,0.0037079194939359885,61,False
base_macro__fold_04__seed999,primitive_cav__primitive_05,0.0034322174556533193,0.0034322174556533193,61,False
base_macro__fold_04__seed999,high_turnover_cav,0.002510535528155842,0.002510535528155842,61,False
base_macro__fold_04__seed999,high_action_change_cav,0.002510535528155842,0.002510535528155842,61,False
base_macro__fold_04__seed999,high_concentration_cav,-0.0027357645314026713,0.0027357645314026713,61,False
base_macro__fold_04__seed999,drawdown_stress_cav,-0.003169632161833827,0.003169632161833827,61,False
base_macro__fold_04__seed999,centroid_to_good__primitive_04_to_primitive_00,-0.00632799508018537,0.00632799508018537,61,False
base_macro__fold_04__seed999,centroid_to_good__primitive_02_to_primitive_00,-0.006663056505042082,0.006663056505042082,61,False
base_macro__fold_04__seed999,centroid_to_good__primitive_05_to_primitive_00,-0.00563758573158684,0.00563758573158684,61,False
base_macro__fold_04__seed999,centroid_to_good__bad_to_primitive_00,-0.005688470705203577,0.005688470705203577,61,False
base_macro__fold_05__seed123,bad_vs_good_cav,0.050848263921763955,0.050848263921763955,58,False
base_macro__fold_05__seed123,bad_primitives_cav,0.058662116300204896,0.058662116300204896,58,False
base_macro__fold_05__seed123,primitive_cav__primitive_04,0.0016752048306981327,0.0016752048306981327,58,False
base_macro__fold_05__seed123,primitive_cav__primitive_02,-0.05383842695408063,0.05383842695408063,58,False
base_macro__fold_05__seed123,primitive_cav__primitive_05,0.06127300412310262,0.06127300412310262,58,False
base_macro__fold_05__seed123,high_turnover_cav,-0.01992073448707076,0.01992073448707076,58,False
base_macro__fold_05__seed123,high_action_change_cav,-0.01992073448707076,0.01992073448707076,58,False
base_macro__fold_05__seed123,high_concentration_cav,-0.0467827196100041,0.0467827196100041,58,False
base_macro__fold_05__seed123,drawdown_stress_cav,-0.0482817442469803,0.0482817442469803,58,False
base_macro__fold_05__seed123,centroid_to_good__primitive_04_to_primitive_00,-0.10216376528701598,0.10216376528701598,58,False
base_macro__fold_05__seed123,centroid_to_good__primitive_02_to_primitive_00,-0.08386561764755786,0.08386561764755786,58,False
base_macro__fold_05__seed123,centroid_to_good__primitive_05_to_primitive_00,-0.10981837149865438,0.10981837149865438,58,False
base_macro__fold_05__seed123,centroid_to_good__bad_to_primitive_00,-0.10955684516283416,0.10955684516283416,58,False
base_macro__fold_05__seed42,bad_vs_good_cav,0.023601247327712932,0.023601247327712932,58,False
base_macro__fold_05__seed42,bad_primitives_cav,0.02673480756812355,0.02673480756812355,58,False
base_macro__fold_05__seed42,primitive_cav__primitive_04,-0.0003796863354533155,0.0003796863354533155,58,False
base_macro__fold_05__seed42,primitive_cav__primitive_02,-0.023772760338974304,0.023772760338974304,58,False
base_macro__fold_05__seed42,primitive_cav__primitive_05,0.027827849460758322,0.027827849460758322,58,False
base_macro__fold_05__seed42,high_turnover_cav,0.007030013936264575,0.007030013936264575,58,False
base_macro__fold_05__seed42,high_action_change_cav,0.007030013936264575,0.007030013936264575,58,False
base_macro__fold_05__seed42,high_concentration_cav,-0.018139506454648336,0.018139506454648336,58,False
base_macro__fold_05__seed42,drawdown_stress_cav,-0.025734877950964772,0.025734877950964772,58,False
base_macro__fold_05__seed42,centroid_to_good__primitive_04_to_primitive_00,-0.04653761993116758,0.04653761993116758,58,False
base_macro__fold_05__seed42,centroid_to_good__primitive_02_to_primitive_00,-0.03993967210821893,0.03993967210821893,58,False
base_macro__fold_05__seed42,centroid_to_good__primitive_05_to_primitive_00,-0.045787418315471624,0.045787418315471624,58,False
base_macro__fold_05__seed42,centroid_to_good__bad_to_primitive_00,-0.04588304451141483,0.04588304451141483,58,False
base_macro__fold_05__seed999,bad_vs_good_cav,0.008523898439505767,0.008523898439505767,58,False
base_macro__fold_05__seed999,bad_primitives_cav,0.011066980973243701,0.011066980973243701,58,False
base_macro__fold_05__seed999,primitive_cav__primitive_04,0.0012333324055007213,0.0012333324055007213,58,False
base_macro__fold_05__seed999,primitive_cav__primitive_02,-0.009349748384286198,0.009349748384286198,58,False
base_macro__fold_05__seed999,primitive_cav__primitive_05,0.010711956702900401,0.010711956702900401,58,False
base_macro__fold_05__seed999,high_turnover_cav,-0.0004967198380088097,0.0004967198380088097,58,False
base_macro__fold_05__seed999,high_action_change_cav,-0.0004967198380088097,0.0004967198380088097,58,False
base_macro__fold_05__seed999,high_concentration_cav,-0.005265043291850263,0.005265043291850263,58,False
base_macro__fold_05__seed999,drawdown_stress_cav,-0.010311271127996045,0.010311271127996045,58,False
base_macro__fold_05__seed999,centroid_to_good__primitive_04_to_primitive_00,-0.01831347018763393,0.01831347018763393,58,False
base_macro__fold_05__seed999,centroid_to_good__primitive_02_to_primitive_00,-0.018791351228970316,0.018791351228970316,58,False
base_macro__fold_05__seed999,centroid_to_good__primitive_05_to_primitive_00,-0.01738544857653053,0.01738544857653053,58,False
base_macro__fold_05__seed999,centroid_to_good__bad_to_primitive_00,-0.01747804390231023,0.01747804390231023,58,False
base_macro__fold_06__seed123,bad_vs_good_cav,0.01275675282717186,0.01275675282717186,61,False
base_macro__fold_06__seed123,bad_primitives_cav,0.012839097692165184,0.012839097692165184,61,False
base_macro__fold_06__seed123,primitive_cav__primitive_04,-0.0006562427678147235,0.0006562427678147235,61,False
base_macro__fold_06__seed123,primitive_cav__primitive_02,-0.012378857542229059,0.012378857542229059,61,False
base_macro__fold_06__seed123,primitive_cav__primitive_05,0.01415717883439313,0.01415717883439313,61,False
base_macro__fold_06__seed123,high_turnover_cav,-0.004348598484642325,0.004348598484642325,61,False
base_macro__fold_06__seed123,high_action_change_cav,-0.004348598484642325,0.004348598484642325,61,False
base_macro__fold_06__seed123,high_concentration_cav,-0.012247672340488255,0.012247672340488255,61,False
base_macro__fold_06__seed123,drawdown_stress_cav,-0.010598872059499082,0.010598872059499082,61,False
base_macro__fold_06__seed123,centroid_to_good__primitive_04_to_primitive_00,-0.023898152655902602,0.023898152655902602,61,False
