primitive_id,direction_name,intervention_name,alpha,is_control,rows,ood_pass_rate,clipped_action_shift_l1_mean,action_mean_shift_l1_mean,policy_kl_mean,bad_primitive_probability_delta_mean,good_primitive_probability_delta_mean,relative_turnover_shift_mean,relative_hhi_shift_mean,beats_min_action_gate,beats_bad_probability_gate,passes_one_step_gate
primitive_00,high_action_change_cav,additive_steering,-0.25,False,405,0.6864197530864198,11.127182322519797,56.000659612961755,96.27868051882143,7.916165711478222e-05,8.439089794248905e-05,6.891183795033785,-0.03896280562649776,True,False,False
primitive_00,high_action_change_cav,additive_steering,0.25,False,405,0.6839506172839506,13.078234736713362,56.00066047480077,96.27868417810511,-6.474181102404722e-05,-8.898968083233072e-05,18.219953140081603,0.03028063642308932,True,False,False
primitive_00,high_action_change_cav,additive_steering,0.5,False,405,0.6814814814814815,19.859919303140522,112.00132061993634,385.1147340939369,-0.00011513543656773075,-0.00018254553753453836,36.79287802573303,0.021838428116771648,True,False,False
primitive_00,high_action_change_cav,additive_steering,1.0,False,405,0.024691358024691357,25.231479802543735,224.00263914885343,1540.4588776765047,-0.00017316991164198267,-0.0003832240475241704,47.124553550742704,-0.008572644674429555,True,False,False
primitive_00,high_action_change_cav,orthogonal_same_norm_control,0.5,True,405,0.6790123456790124,22.09762568179472,142.94679259312005,660.9782283264914,0.00012641359488876127,4.498912601543068e-06,26.03143746693334,0.04122331282278132,True,False,False
primitive_00,high_action_change_cav,projection_removal,,False,405,0.6864197530864198,7.41375024392281,40.28595831835712,125.62235036190646,4.832486118578277e-05,6.663371314283851e-05,4.219930880201554,-0.02060763854787346,True,False,False
primitive_00,high_action_change_cav,random_same_norm_control,0.5,True,405,0.6814814814814815,21.926847103495657,143.63921028419776,661.8133242571795,0.00012142532059183603,-1.3717599141508208e-06,25.933453048875442,0.025751044077890847,True,False,False
primitive_00,high_concentration_cav,additive_steering,-1.0,False,405,0.6246913580246913,8.8886232358438,460.9584175769194,7796.953980547116,0.0006400756791509841,-0.0014480177863661224,5.690418388753528,-0.1479527790157254,True,False,False
primitive_00,high_concentration_cav,additive_steering,-0.5,False,405,0.6864197530864198,7.653117154851372,230.479207658179,1949.2385058367695,0.00024985155960094446,-0.0007030758646774174,4.8411646566592434,-0.13284770512567087,True,False,False
primitive_00,high_concentration_cav,additive_steering,-0.25,False,405,0.6888888888888889,5.660085632918793,115.23960392327956,487.3096201296206,0.00010736985773361948,-0.00034626705230978214,3.3694330266985606,-0.09010870716445098,True,False,False
primitive_00,high_concentration_cav,additive_steering,0.25,False,405,0.6864197530864198,29.71326030448631,115.23960394211757,487.3096221923828,-7.225121360860433e-05,0.0003356535481222081,54.80047851279541,-0.05685318292008597,True,False,False
primitive_00,high_concentration_cav,additive_steering,0.5,False,405,0.6839506172839506,39.87796853383382,230.47920611346208,1949.2384711183147,-0.00010938650860147733,0.0006606246880399728,67.8937712919989,-0.07177707963489222,True,False,False
primitive_00,high_concentration_cav,additive_steering,1.0,False,405,0.027160493827160494,44.28608871742531,460.9584092128424,7796.9539545506605,-7.836784363707149e-05,0.0012782585099875361,72.3515827766534,-0.06660934790887019,True,False,False
primitive_00,high_concentration_cav,orthogonal_same_norm_control,0.5,True,405,0.5679012345679012,20.020002986177985,135.20093087090387,668.0755078916196,7.844780082918212e-05,1.856921942387828e-05,35.105508430963646,-0.04476732125536968,True,False,False
primitive_00,high_concentration_cav,projection_removal,,False,405,0.6962962962962963,6.558437691058642,113.62304965360666,469.5736153025686,8.984489610657916e-05,-0.00030251153685593464,3.6521964086523817,-0.08499008632973955,True,False,False
primitive_00,high_concentration_cav,random_same_norm_control,0.5,True,405,0.5679012345679012,17.031653630880662,124.92972986668717,591.2067465982319,8.711521009617738e-05,-1.2918976138658826e-05,21.04429476522224,-0.07496719054300399,True,False,False
