primitive_id,direction_name,intervention_name,alpha,is_control,rows,ood_pass_rate,clipped_action_shift_l1_mean,action_mean_shift_l1_mean,policy_kl_mean,bad_primitive_probability_delta_mean,good_primitive_probability_delta_mean,relative_turnover_shift_mean,relative_hhi_shift_mean,beats_min_action_gate,beats_bad_probability_gate,passes_one_step_gate,control_action_shift,control_bad_delta,action_shift_lift_vs_control,bad_prob_delta_lift_vs_control
primitive_04,primitive_cav__primitive_02,additive_steering,1.0,False,167,0.10778443113772455,37.30689936055395,638.8597289673583,14211.907337302933,-0.003673176600779569,0.000609803398094024,1351374422.245195,-0.041604412762457105,True,False,False,15.756796945317145,-8.327522207562879e-06,21.550102415236804,-0.003664849078572006
primitive_04,primitive_cav__primitive_02,projection_removal,,False,167,0.6467065868263473,5.904799693805015,376.62022996020175,7345.922305268252,0.00016859378892722992,5.843342551306801e-05,11976050.03862047,-0.04380910489984278,True,False,False,15.756796945317145,-8.327522207562879e-06,-9.851997251512131,0.00017692131113479278
primitive_04,primitive_cav__primitive_04,additive_steering,-1.0,False,167,0.48502994011976047,18.252659929369738,195.86263850777448,1092.221876863948,-0.0019736411512898907,0.0005481549080309549,155869024.54457986,-0.003427516483206695,True,False,False,15.756796945317145,-8.327522207562879e-06,2.495862984052593,-0.0019653136290823277
primitive_04,primitive_cav__primitive_04,additive_steering,-0.5,False,167,0.6646706586826348,12.904012748224293,97.9313167868974,273.0554413024537,-0.0010297358948727498,0.0002878451268273023,24434971.507331412,0.019005807154490788,True,False,False,15.756796945317145,-8.327522207562879e-06,-2.852784197092852,-0.001021408372665187
primitive_04,primitive_cav__primitive_04,additive_steering,-0.25,False,167,0.7245508982035929,8.007579200460526,48.965655469608876,68.26389844974358,-0.0005256869365349506,0.00014739421943322072,737351.3360937901,0.009043801701523423,True,False,False,15.756796945317145,-8.327522207562879e-06,-7.749217744856619,-0.0005173594143273877
primitive_04,primitive_cav__primitive_04,additive_steering,0.25,False,167,0.718562874251497,7.672403865320954,48.96564761178936,68.26386432305068,0.0005475018645272393,-0.00015439595773495516,35594943.830294766,0.016196358271163138,True,False,False,15.756796945317145,-8.327522207562879e-06,-8.084393079996191,0.0005558293867348023
primitive_04,primitive_cav__primitive_04,additive_steering,0.5,False,167,0.6586826347305389,12.442534761514493,97.9313183401873,273.0554180487901,0.001116992725307287,-0.0003158511805979583,199977067.42143515,-0.006223376654431866,True,False,False,15.756796945317145,-8.327522207562879e-06,-3.3142621838026525,0.0011253202475148497
primitive_04,primitive_cav__primitive_04,additive_steering,1.0,False,167,0.2754491017964072,16.455609151703154,195.8626381879795,1092.2217853112136,0.0023226223503144865,-0.0006601647261257477,417752271.7111221,-0.03264743942938394,True,False,False,15.756796945317145,-8.327522207562879e-06,0.6988122063860089,0.0023309498725220495
primitive_04,primitive_cav__primitive_04,projection_removal,,False,167,0.9161676646706587,1.3338623310099105,37.75909524692033,497.15081899903447,-0.0005644876611708218,0.0001648881115602992,15074780.313688103,0.007955720651362545,True,False,False,15.756796945317145,-8.327522207562879e-06,-14.422934614307234,-0.0005561601389632589
primitive_04,primitive_cav__primitive_05,additive_steering,-1.0,False,167,0.10778443113772455,37.86660527611921,683.7881900079236,16132.325678477031,-0.006490094119487314,0.0003625214965698904,1405631962.728206,-0.030489486535834394,True,False,False,15.756796945317145,-8.327522207562879e-06,22.109808330802064,-0.006481766597279752
primitive_04,primitive_cav__primitive_05,additive_steering,-0.5,False,167,0.5688622754491018,35.06526234585368,341.89410025773645,4033.0815641665886,-0.00348780538147873,0.0002679894592123244,1152464151.9298851,-0.005515232651532416,True,False,False,15.756796945317145,-8.327522207562879e-06,19.308465400536537,-0.003479477859271167
primitive_04,primitive_cav__primitive_05,additive_steering,-0.25,False,167,0.6646706586826348,29.02182403331745,170.94706388005238,1008.2705125637397,-0.001805566019620347,0.0001561415465871387,998906650.5000968,0.008659015755662358,True,False,False,15.756796945317145,-8.327522207562879e-06,13.265027088000306,-0.0017972384974127842
primitive_04,primitive_cav__primitive_05,additive_steering,0.25,False,167,0.6586826347305389,4.191007965517615,170.94704667965095,1008.2702372659467,0.0019307049992737919,-0.0002013248318919049,4638088.819590306,-0.033999197826552606,True,False,False,15.756796945317145,-8.327522207562879e-06,-11.56578897979953,0.0019390325214813547
primitive_04,primitive_cav__primitive_05,additive_steering,0.5,False,167,0.5688622754491018,5.510142660783436,341.894075405098,4033.0808215112743,0.0039882395370271564,-0.000448685837126176,20392087.409841515,-0.050386438213646044,True,False,False,15.756796945317145,-8.327522207562879e-06,-10.246654284533708,0.003996567059234719
primitive_04,primitive_cav__primitive_05,additive_steering,1.0,False,167,0.49700598802395207,6.530701469875382,683.7881892769636,16132.325605746515,0.008489880760326723,-0.0010847178293062864,35928146.25125598,-0.05402585103132427,True,False,False,15.756796945317145,-8.327522207562879e-06,-9.226095475441763,0.008498208282534286
primitive_04,primitive_cav__primitive_05,projection_removal,,False,167,0.5688622754491018,5.419115410058084,431.7402909208914,9266.478630058267,0.0012868065558299187,2.2625086681378148e-05,14104690.40881022,-0.04990738812061012,True,False,False,15.756796945317145,-8.327522207562879e-06,-10.337681535259062,0.0012951340780374815
primitive_05,bad_primitives_cav,additive_steering,-1.0,False,232,0.21982758620689655,5.58465318330403,471.08728803437333,8812.537093326962,-0.016019451673843357,0.0030771026941847305,145734096.3426645,0.006963923667697523,True,False,False,2.612561890625689,5.416429293182191e-06,2.972091292678341,-0.01602486810313654
primitive_05,bad_primitives_cav,additive_steering,-0.5,False,232,0.3448275862068966,4.595242582004646,235.5435975173424,2203.1332578659058,-0.008130677555668849,0.001601381923320553,52614534.55312078,0.005404772385885456,True,False,False,2.612561890625689,5.416429293182191e-06,1.982680691378957,-0.00813609398496203
primitive_05,bad_primitives_cav,additive_steering,-0.25,False,232,0.3448275862068966,3.028966656532781,117.77181689492588,550.7838046386324,-0.004094888313573198,0.000816271353211697,26236516.978469357,0.008229728289246556,True,False,False,2.612561890625689,5.416429293182191e-06,0.41640476590709197,-0.00410030474286638
primitive_05,bad_primitives_cav,additive_steering,0.25,False,232,0.33620689655172414,0.7994668090009484,117.77181802946946,550.7838042686725,0.00415250489729281,-0.0008471311530809578,21070684.62328872,0.0013706514376388825,True,False,False,2.612561890625689,5.416429293182191e-06,-1.8130950816247409,0.004147088467999628
primitive_05,bad_primitives_cav,additive_steering,0.5,False,232,0.3275862068965517,1.2788977245318478,235.5435676574707,2203.134030736726,0.00836106083167264,-0.0017247838891517966,43763410.395896964,0.0005379536342862223,True,False,False,2.612561890625689,5.416429293182191e-06,-1.3336641660938413,0.008355644402379458
primitive_05,bad_primitives_cav,additive_steering,1.0,False,232,0.3146551724137931,1.9175916202366352,471.08727119708885,8812.53699664412,0.016939657752784245,-0.003570115586547605,83509047.16712935,-0.003973366512943532,True,False,False,2.612561890625689,5.416429293182191e-06,-0.6949702703890539,0.016934241323491063
primitive_05,bad_primitives_cav,projection_removal,,False,232,0.2413793103448276,1.7480250173087777,1469.250900437092,109284.2175335473,-0.05525199046169137,0.010942849690336518,282014366.9579047,0.004895316577820173,True,True,False,2.612561890625689,5.416429293182191e-06,-0.8645368733169114,-0.05525740689098456
primitive_05,bad_vs_good_cav,additive_steering,-1.0,False,232,0.20689655172413793,5.696037085277253,530.7688720966207,11346.087909830028,-0.013379209586625133,0.0037775169314687505,157959895.50413722,0.003390165879931785,True,False,False,2.612561890625689,5.416429293182191e-06,3.083475194651564,-0.013384626015918315
primitive_05,bad_vs_good_cav,additive_steering,-0.5,False,232,0.33620689655172414,4.692715777726523,265.38446340889766,2836.5222645463614,-0.006837996913747074,0.0019445694680416267,55023868.734852575,0.008673958107953635,True,False,False,2.612561890625689,5.416429293182191e-06,2.080153887100834,-0.006843413343040256
primitive_05,bad_vs_good_cav,additive_steering,-0.25,False,232,0.33620689655172414,3.1345726205999482,132.69233552340805,709.1312700468918,-0.003455360142765762,0.000986019078851081,17144948.68962023,0.005006103102316978,True,False,False,2.612561890625689,5.416429293182191e-06,0.5220107299742591,-0.003460776572058944
primitive_05,bad_vs_good_cav,additive_steering,0.25,False,232,0.33620689655172414,0.9295704501905832,132.69230732424506,709.1314179979522,0.0035265089703636096,-0.0010130132821135555,23031692.122288667,-0.0017734100186661914,True,False,False,2.612561890625689,5.416429293182191e-06,-1.682991440435106,0.0035210925410704276
