feature_set,aligned_test_day,median,q25,q75,count,feature_family,is_negative_control,feature_set_description
base_macro_gru,16,0.008564337542559475,-0.003482653027628374,0.021672360804550372,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,17,0.00670125410919431,-0.011215214768340864,0.019355477681425814,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,18,0.008656528451273071,-0.004896162604038662,0.02160268017896061,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,19,0.004292038356039307,-0.008138034227872543,0.027712258457908034,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,20,0.005692802117346352,-0.005125843600258473,0.02347014223049082,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,21,0.013343358937706329,-0.006381036795778144,0.023679994079599864,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,22,0.01274753571421483,-0.006252815363064351,0.023313264717167992,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,23,0.014054445718521213,0.0007455142473703491,0.03032846989857868,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,24,0.016753076248229082,0.0018956682606509068,0.032384027759508105,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,25,0.020555364447306546,-0.013581526045166853,0.034096427630107506,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,26,0.02028538375278721,-0.013516291816784765,0.032689985866498905,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,27,0.02083297058580169,-0.0014724522143881313,0.03211128985505268,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,28,0.021874910507147294,-0.0011539504836714232,0.03503156736701518,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,29,0.02686391862311044,0.005855055955248101,0.0406145553110242,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,30,0.027603763766511413,0.012343640740442752,0.04254370414285802,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,31,0.03068117756900246,0.016913417136370512,0.044144804792702164,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,32,0.02461326442822931,0.010514482015239413,0.04681546719604074,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,33,0.021163156931185312,0.0046746471593878125,0.05223203262203541,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,34,0.025306536457930462,-0.001058776208442691,0.05109258216072332,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,35,0.03031131440988233,-1.4357212014648457e-05,0.048159352901697594,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,36,0.03251571921629848,-0.00021003241936423667,0.05377999978080239,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,37,0.0279594137661634,0.002021350015393747,0.05035789315524364,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,38,0.02534962751657366,0.0009214559515007825,0.055582927770074675,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,39,0.022390808974223297,-0.002498608977248379,0.06363739583989503,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,40,0.026514648583815803,0.0005566322853705064,0.06080015710088266,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,41,0.025096135961718224,0.003496818732467266,0.0599072915189251,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,42,0.022592634830426284,0.001215489799456293,0.05279972962724799,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,43,0.026250866110102633,0.0027169239704727954,0.0554415489071966,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,44,0.024182267104468358,-0.0005467876803042504,0.05112770865589822,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,45,0.028905393459136453,-0.0033543422336979323,0.06016894153262781,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,46,0.027374351183983014,0.0018747807593141874,0.06009013220478676,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,47,0.024728194833174344,0.0031877925001493335,0.06562222875403534,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,48,0.024313904896034355,-0.000981479129231827,0.06559947461693921,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,49,0.030680637697186652,0.0003535073778302422,0.06735532890265422,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,50,0.022996719836650414,-0.01529849745389758,0.0745095434523172,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,51,0.02655348662494239,-0.011173849155220128,0.0713252446266725,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,52,0.032733122787204305,-0.007837550502059781,0.06663787434373258,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,53,0.02997870935412017,-0.010724152815347554,0.07194164362269251,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,54,0.024243152713708804,-0.020869037011616715,0.06964383341100538,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,55,0.024209973460113443,-0.030030136159128834,0.06060015526512402,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,56,0.024590305202211393,-0.020518988845777658,0.06764541869374896,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,57,0.026411295537266843,-0.028293749244206357,0.05902460835293105,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,58,0.03401622653151415,-0.029181758253231438,0.06551500820997774,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,59,0.03533369538564157,-0.02169851258351388,0.0721487686911571,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,60,0.028210889431712682,-0.03080849343084402,0.07750593771810882,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,61,0.028808076477183864,-0.02613535563726055,0.07558099637299803,42,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,62,0.03443129486162477,-0.034712295071758714,0.08334534916134961,39,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,63,0.005147277053200949,-0.05942692267562466,0.07896126062472869,24,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_gru,64,0.040157386122619654,-0.017173236195767633,0.08161901910232,18,negative_control_gru,True,GRU-enhanced feature set treated as a negative control.
base_macro_hmm,1,0.0,0.0,0.0,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,2,1.4114913845064692e-05,-0.0007235769686697868,0.0006480641053677738,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,3,0.0003367305808069654,-0.0005393395201681306,0.0025786391879557002,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,4,0.0021093083342554886,-0.0005736235418318802,0.00460446781821261,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,5,0.002123274499702621,-0.0007536286464205622,0.005273920625019135,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,6,0.003889579217434269,-0.003578254807103526,0.007040697825241415,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,7,0.004043058958725254,-0.00011033246726985246,0.010087113219833688,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,8,0.008264367536545358,0.0004413452895014047,0.010013731473972054,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,9,0.006511306825794261,-0.005843506600104881,0.01326923903163163,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,10,0.005457892273970311,-0.006798358922135511,0.01319117440325368,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,11,0.011304176443815317,-0.00910275785323475,0.01619578761001983,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,12,0.011666909825095995,-0.004556170216472449,0.017408944535823756,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,13,0.009173322297550857,-0.003077691054476722,0.019510791353722357,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,14,0.007552315272685295,-0.0035934892113294037,0.01795322220176654,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,15,0.008759157775757531,-0.006601799661494184,0.016037297917514015,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,16,0.007009004425434395,-0.002450347377705192,0.020768367113988828,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,17,0.004015592465168694,-0.009793632856872736,0.01987202932751697,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,18,0.0053663857158057215,-0.0019155107560643592,0.01820077451946145,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,19,0.0003211591622356291,-0.013952878940872798,0.02136149961570738,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,20,-0.000707737100886785,-0.01338205188155936,0.023083729860061686,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,21,0.0027779895522850317,-0.01389825549262172,0.01575232013363581,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,22,0.004080866027490471,-0.009069985756310989,0.020818038057277,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,23,0.0076295579020613236,-0.004398198849762669,0.026291882596057414,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,24,0.012381056355913134,-0.015306030804322912,0.029673259481882375,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,25,0.011467352042141221,-0.018048704462660603,0.03168792139415577,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,26,0.014900702490587725,-0.016337821420169513,0.03588019313920049,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,27,0.01751644010465292,-0.025520542360303683,0.029999258591286826,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,28,0.023250597935919992,-0.023078583149097387,0.03314754004206172,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,29,0.024347356137572884,-0.017374526266148244,0.035113043081185014,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,30,0.023688673997805942,-0.007016636632685147,0.03951036178082351,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,31,0.021265890602235382,-0.001433064164477721,0.04264773219804491,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,32,0.02361056952089058,-0.007314547350404016,0.03907060040295024,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,33,0.022509353336953586,-0.009429635111261325,0.04064807913070645,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,34,0.020117103802129277,-0.016225233098556308,0.045223377181042856,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,35,0.02166514368697814,-0.0063455804232926405,0.047916832618653316,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,36,0.02873128761028787,-0.004794036407154395,0.04348645027197989,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,37,0.023129628212658848,-0.006016540743306209,0.04620819290069167,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,38,0.020903178699307357,-0.021501241767478363,0.050154695252065895,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,39,0.023269858434555868,-0.027558714338739076,0.06043250861247934,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,40,0.023241132042746027,-0.028216717439134203,0.05811878253355285,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,41,0.02324349511630852,-0.01948981025453328,0.05407678478416367,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,42,0.02397308553632782,-0.018879063921410977,0.05292060040837909,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,43,0.026158092366293295,-0.01824118375479797,0.05653553922072052,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,44,0.028501320226257953,-0.016012727435757435,0.046889241921101166,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,45,0.024365261705118435,-0.006239158276603068,0.04869886946731555,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,46,0.024014497285936187,-0.0014420401273115835,0.04810979715447844,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,47,0.026573052207358172,-0.005933906772967262,0.05218433795773608,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,48,0.020190846162912002,-0.014406827478070178,0.0571780098960033,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,49,0.026975530080342813,-0.007419243350784338,0.059961852627941514,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,50,0.025708412150489246,-0.01355638657238209,0.06124449826330891,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,51,0.022462664042579128,-0.01597773813913328,0.060417532719924394,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,52,0.02265133297615085,-0.012485509337629458,0.06359631133616461,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,53,0.020658782168494705,-0.015222466988217526,0.06620487264073271,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,54,0.015259315627204617,-0.02109327773794467,0.06516567699048398,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,55,0.007119262607627741,-0.026100394814818323,0.06741697557480986,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,56,0.013339700020957856,-0.028510440094333817,0.0654184640335525,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,57,0.009640174187604211,-0.036188320715330485,0.06518713098083079,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,58,0.010148552874086003,-0.044276459860824485,0.06694682344574504,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,59,0.014383882454816033,-0.0367553181305352,0.07002093964954154,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,60,0.017678869670897934,-0.040487468014738875,0.07062927930417368,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,61,0.017784604292976125,-0.044226807544298,0.07115849151569265,42,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,62,0.037175529183610445,-0.0370398156237568,0.07730022386521851,39,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,63,-0.0032122665433600983,-0.07447824661150332,0.06081983955088366,24,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
base_macro_hmm,64,0.01932310016794969,-0.040196813597142056,0.07473049936627796,18,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.
