selection_rule,selection_rule_description,score,validation_sharpe_quantile,validation_sharpe_quantile_level,validation_turnover_median,validation_max_drawdown_median,retention_ratio_median,generalization_ratio_median,n_runs_in_score,n_folds_in_score,n_seeds_in_score,validation_sharpe_median,test_sharpe_median,test_return_pct_median,test_max_drawdown_median,test_turnover_median,seed_count,run_count,feature_set,feature_family,is_negative_control,feature_set_description,fold_id,selected_by_rule
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,-2.363166507748213,-1.4977245197842186,0.25,11.475409836065573,-0.14583574808035793,-2.3812653425157926,-1.13188162992412,3,1,3,-1.1723543187565542,4.341272274792842,11.590307035005143,-0.023685144633492805,11.868852459016393,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_07,True
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,-3.1282650878657794,-1.4977245197842186,0.25,11.475409836065573,-0.14583574808035793,-2.3812653425157926,-1.13188162992412,3,1,3,-1.1723543187565542,4.341272274792842,11.590307035005143,-0.023685144633492805,11.868852459016393,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_07,True
sharpe_only,Baseline rule: median validation Sharpe only.,1.5305214439409571,1.5305214439409571,0.5,11.904761904761905,-0.06291461077395377,-0.6432688526905977,1.837690250997044,3,1,3,1.5305214439409571,-0.7747870346785292,-3.4100190205291536,-0.08322328413435276,11.904761904761905,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_08,True
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,0.5531535135239994,1.2742208303100022,0.25,11.904761904761905,-0.06291461077395377,-0.6432688526905977,1.837690250997044,3,1,3,1.5305214439409571,-0.7747870346785292,-3.4100190205291536,-0.08322328413435276,11.904761904761905,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_08,True
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,0.6679898380009065,1.2742208303100022,0.25,11.904761904761905,-0.06291461077395377,-0.6432688526905977,1.837690250997044,3,1,3,1.5305214439409571,-0.7747870346785292,-3.4100190205291536,-0.08322328413435276,11.904761904761905,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_08,True
sharpe_only,Baseline rule: median validation Sharpe only.,4.882452000337744,4.882452000337744,0.5,11.290322580645162,-0.019171287003491355,-0.32803439104625387,5.314369646131748,3,1,3,4.882452000337744,-1.6016121687433558,-24.232033392455666,-0.31712507135245616,12.112903225806452,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_09,True
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,3.6590079134296474,4.261866616468888,0.25,11.290322580645162,-0.019171287003491355,-0.32803439104625387,5.314369646131748,3,1,3,4.882452000337744,-1.6016121687433558,-24.232033392455666,-0.31712507135245616,12.112903225806452,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_09,True
robust_q25_retention,25th percentile validation Sharpe with retention/generalization uplift and turnover/max-drawdown penalties.,4.374154762587846,4.261866616468888,0.25,11.290322580645162,-0.019171287003491355,-0.32803439104625387,5.314369646131748,3,1,3,4.882452000337744,-1.6016121687433558,-24.232033392455666,-0.31712507135245616,12.112903225806452,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_09,True
sharpe_only,Baseline rule: median validation Sharpe only.,2.0911714400674057,2.0911714400674057,0.5,12.53225806451613,-0.06574843338224112,0.5498288377167591,3.2031884517421294,3,1,3,2.0911714400674057,1.370530834360551,5.319004774796676,-0.08705358320328516,12.571428571428571,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_10,True
robust_q25,25th percentile validation Sharpe with turnover and drawdown penalties.,1.2816677172395285,2.0397774872298173,0.25,12.53225806451613,-0.06574843338224112,0.5498288377167591,3.2031884517421294,3,1,3,2.0911714400674057,1.370530834360551,5.319004774796676,-0.08705358320328516,12.571428571428571,3,3,base_macro_breadth_internal_structure,market_internal_breadth,False,Macro baseline plus causal breadth and participation structure features.,fold_10,True
