run_key,model_name,feature_set,fold_id,seed,n_features,generalization_ratio,retention_ratio,selected_artifact_type,train_sharpe,train_return_pct,train_max_drawdown,train_turnover,validation_sharpe,validation_return_pct,validation_max_drawdown,validation_turnover,test_sharpe,test_return_pct,test_max_drawdown,test_turnover,regime,regime_mean_return,n_days,regime_sharpe,feature_family,is_negative_control,feature_set_description,selection_rule
base_macro__fold_05__seed999,custom_custom,base_macro,fold_05,999,12,6.726434022705101,-0.0540886325561648,checkpoint,1.0261439594705744,199.4490061293051,-0.1773216528719055,0.4372427983539094,6.902289641176195,10.753438835376803,-0.0063435098553706,13.709677419354838,-0.3733354081978019,-2.5809543142814477,-0.0938034310882097,14.166666666666666,0.0,-0.0016469210602751,40,-1.566180099298884,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_06__seed42,custom_custom,base_macro,fold_06,42,12,2.149255192264117,1.5280698845148402,checkpoint,1.1732531289469534,254.78125434759536,-0.1338917106788232,0.3301111648139198,2.5216203792293617,6.984045195612354,-0.0322509361826899,9.523809523809524,3.853212161679278,7.177166238912203,-0.0208526438218549,9.523809523809524,1.0,0.0010937461716682,64,3.822990423214866,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_06__seed123,custom_custom,base_macro,fold_06,123,12,1.5576271449594572,2.914877344289232,checkpoint,1.0873591544699308,226.31041363070352,-0.1565012325114255,0.3141614306428226,1.6937001353225278,4.817715065454076,-0.0407834392529735,10.317460317460318,4.936928152471243,7.864853829540963,-0.0117213718593708,10.317460317460318,1.0,0.0011909744188403,64,4.89820654951218,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_06__seed999,custom_custom,base_macro,fold_06,999,12,1.549586675011092,3.128114283366582,best_model,1.1517253839006625,308.3001228323293,-0.1911576294703555,1.2411793136781053,1.7846983081645011,5.010715544038624,-0.0335526039728804,23.73015873015873,5.582740269269549,9.293308195914808,-0.0114987035925099,22.38095238095238,1.0,0.0013973580743451,64,5.538953395032373,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_07__seed42,custom_custom,base_macro,fold_07,42,12,-1.0665473242386525,-3.272517262756463,checkpoint,1.1557679951572006,292.14758880967247,-0.1516089829683963,0.2372495446265938,-1.232681262675584,-8.30043621387333,-0.1590956100474941,9.0327868852459,4.033970711582282,11.154946746864304,-0.0204717914683435,8.491803278688524,0.0,0.0005454835135015,25,1.4059074041488846,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_07__seed123,custom_custom,base_macro,fold_07,123,12,-1.0286312439421437,-2.310803396790615,checkpoint,1.3029287001791998,361.425665541464,-0.15752223261755,0.4699453551912568,-1.3402331696332508,-8.50747773891677,-0.1525529820628269,9.836065573770492,3.0970153608799684,8.512352615607433,-0.0330005575760341,9.836065573770492,0.0,0.0015226692325367,25,4.255853146329385,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_07__seed999,custom_custom,base_macro,fold_07,999,12,-1.4309428995783635,-2.065095001679241,best_model,1.1004247575901207,302.8701641583317,-0.2228933497244336,0.4562841530054645,-1.5746449933938254,-10.318736055439016,-0.1590726093512668,13.081967213114757,3.25179150527683,9.731734493208275,-0.0319502706619961,13.278688524590164,0.0,0.0019474165669262,25,4.609733552193734,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_08__seed42,custom_custom,base_macro,fold_08,42,12,2.073922718069339,-0.5245624873278381,best_model,0.7618298186804685,174.95725357960245,-0.1978204106766755,0.5881845623113411,1.5799761682640692,4.77542775805091,-0.0584540340533479,12.126984126984128,-0.8287962287433068,-3.737139998542771,-0.0698300559380509,12.07936507936508,0.0,0.0018209752577037,8,1.7954804371684092,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_08__seed123,custom_custom,base_macro,fold_08,123,12,2.103268449773348,-0.5789033410936903,best_model,1.005857564865283,251.4863508294367,-0.1623606055866751,0.4678740836567486,2.1155884811469985,5.677921254793339,-0.0423649813854027,15.571428571428571,-1.2247212401153231,-4.494600346295153,-0.0619730484914913,15.238095238095235,0.0,0.0019477290388932,8,2.234978814362904,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_08__seed999,custom_custom,base_macro,fold_08,999,12,1.074468292125741,-0.9360735939736442,checkpoint,0.7955671900331118,165.0406649842899,-0.1850048445019505,0.2384648555411815,0.8548117199461523,2.393635622689061,-0.0726756736199277,8.73015873015873,-0.8001666788607871,-3.38304099407194,-0.0688659196297902,8.73015873015873,0.0,0.0020112537216581,8,2.062506014763853,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_09__seed42,custom_custom,base_macro,fold_09,42,12,6.101800193539688,-0.186038480796373,checkpoint,1.068125982497813,338.2077765280408,-0.171818674837949,0.6085002043318349,6.517491326729927,14.075793631234014,-0.0159046641110712,18.306451612903224,-1.2125041850283738,-19.09232686837006,-0.2935573319342156,22.79032258064516,0.0,-0.0048557794461442,39,-1.6997599963146517,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_09__seed123,custom_custom,base_macro,fold_09,123,12,7.404629201515766,-0.2104404247126976,checkpoint,0.8746482773999792,232.86432692633952,-0.2200816422684208,0.2860645688598283,6.476446175891348,15.365712035570532,-0.0193209140120929,11.290322580645162,-1.3629060838835017,-22.29295898338508,-0.3414670731688189,11.290322580645162,0.0,-0.0053795684893372,39,-1.768159112696636,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_09__seed999,custom_custom,base_macro,fold_09,999,12,6.777934558264284,-0.1878564949546478,checkpoint,0.9822551896180748,293.04001560275015,-0.15528854346504,1.5145075602778912,6.657661394746786,15.261935016747309,-0.017444731843602,14.806451612903226,-1.2506849342120032,-20.07431122375699,-0.3067443494462224,14.71774193548387,0.0,-0.0050961000141062,39,-1.7426885364350646,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_10__seed42,custom_custom,base_macro,fold_10,42,12,3.6056554598156496,0.5667649166634237,checkpoint,0.6863103234410043,209.1579909950312,-0.3746122007667164,0.2722676001555815,2.4745985648429016,20.656231235782663,-0.0887004891647802,11.290322580645162,1.402515649378615,6.320108275772074,-0.1022839644429068,11.11111111111111,0.0,0.0010255990858157,64,1.3915153567995286,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_10__seed123,custom_custom,base_macro,fold_10,123,12,3.628115065530064,0.7617847861251204,checkpoint,0.6726488714075018,171.97250499417507,-0.3325702257085102,0.4208479190976273,2.440447504165352,19.24200109071545,-0.0730232359836142,16.93548387096774,1.8590957800101864,7.734719844184457,-0.0897041136643466,16.666666666666668,0.0,0.0012190920310079,64,1.8445144115087244,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_10__seed999,custom_custom,base_macro,fold_10,999,12,2.8545730157470555,0.6893952147852064,checkpoint,0.9278322390272048,309.3217442008713,-0.2961921344129772,0.469856087125632,2.6485648726672317,18.401502017565186,-0.0544860559102494,12.758064516129032,1.8259079492649783,8.46823326582562,-0.0937606048791517,12.84920634920635,0.0,0.0013387997687728,64,1.8115868814941531,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_11__seed42,custom_custom,base_macro,fold_11,42,12,3.772399110176164,0.6890086403711826,best_model,0.8453567164697819,374.4263134465671,-0.4063652369104231,0.6985185185185185,3.189022924992049,16.9800118444414,-0.0881737714703612,13.629032258064516,2.197264349661304,7.745299419120744,-0.0397271244301293,13.540983606557376,0.0,0.0012443600137259,62,2.1794724426761096,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_11__seed123,custom_custom,base_macro,fold_11,123,12,5.450659597237652,0.8462511457572907,checkpoint,0.570557170544564,173.0136431240409,-0.4288922016001071,0.2592592592592592,3.109912917401488,18.681307243619138,-0.0948342933182395,11.290322580645162,2.631767369556407,11.604747436257169,-0.0531208461563658,11.475409836065571,0.0,0.0018335379516277,62,2.6104571615912007,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_11__seed999,custom_custom,base_macro,fold_11,999,12,5.211004015109776,0.8437010118766566,checkpoint,0.617035585958459,189.8309084891517,-0.4237884585673447,0.2777777777777778,3.215374915895143,17.41809153024063,-0.0736049451705611,12.096774193548388,2.712815070103552,10.799787371604918,-0.0590995040969578,12.295081967213116,0.0,0.0017051967520365,62,2.6908485946529512,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_12__seed42,custom_custom,base_macro,fold_12,42,12,3.0719686858269566,-0.0758376462438628,checkpoint,0.7966596659051173,342.2867967103411,-0.2965429890601746,0.351044987601842,2.4473135469218854,6.738285057939164,-0.0322141775584906,7.936507936507937,-0.1855984990192751,-0.7728589798778773,-0.0457388336210706,8.064516129032258,0.0,-9.205595870523433e-05,63,-0.1841196029486874,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_12__seed123,custom_custom,base_macro,fold_12,123,12,1.9762126731348584,0.1432432089517692,checkpoint,0.758765600927013,305.7785785353704,-0.3744724904983056,0.3436060928090683,1.4994821964907492,4.234343752138914,-0.0453833262420368,15.206349206349206,0.2147906415913823,0.4963197573531808,-0.0526071099686419,15.483870967741936,0.0,0.0001142229190078,63,0.2130791351000744,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_12__seed999,custom_custom,base_macro,fold_12,999,12,2.8381937798212906,-0.1605087659791118,checkpoint,0.9697718966130916,473.3340029062919,-0.325550059538834,0.2125398512221041,2.752400564812772,7.699330676078819,-0.0330688538971456,9.523809523809524,-0.4417844181383084,-1.3179513758270311,-0.0498555816976451,9.67741935483871,0.0,-0.0001877744792635,63,-0.4382641674709595,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_13__seed42,custom_custom,base_macro,fold_13,42,12,3.6509898825877753,-0.658935659026568,checkpoint,0.9211584957286266,465.5732527289206,-0.3398245897154024,0.442750677506775,3.3631403481649893,10.846697379212134,-0.0392491124924501,15.338709677419354,-2.2160931017169387,-9.02858630479544,-0.1355148203195303,14.131147540983608,0.0,-0.0014695926219957,62,-2.1981487326917213,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_13__seed123,custom_custom,base_macro,fold_13,123,12,3.1177759027572374,0.214328701722229,checkpoint,0.8683892683971008,473.1635505508829,-0.4079196626151696,0.2032520325203252,2.707443135221468,10.328909775441009,-0.0586568270911457,9.67741935483871,0.5802827721587787,2.218810899500268,-0.0762325013057328,9.836065573770492,0.0,0.0004201520607329,62,0.575584048899126,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_13__seed999,custom_custom,base_macro,fold_13,999,12,3.5099216979496317,-0.0272777399375949,checkpoint,1.0272581880661442,567.7000964480586,-0.3151012244529036,0.1693766937669376,3.6055958036897824,11.822264312688446,-0.0444633916815107,8.064516129032258,-0.0983525046531334,-0.7272242903816117,-0.0936098352975219,8.19672131147541,0.0,-6.413597911239074e-05,62,-0.0975561149903151,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_14__seed42,custom_custom,base_macro,fold_14,42,12,-1.6154689237440705,0.4520942933805799,checkpoint,1.024387805383386,544.7472198224974,-0.2995447151932209,0.2602405721716515,-1.6548666654592488,-9.269846834087758,-0.1449546899596301,10.879032258064516,-0.7481557757598756,-3.740284791429116,-0.1334770175272545,10.682539682539682,0.0,-0.0005315520429453,64,-0.7422877967239638,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_14__seed123,custom_custom,base_macro,fold_14,123,12,-2.047241185062748,0.4344555518278085,checkpoint,0.8469714016253407,411.0716692789122,-0.3681801279440937,0.590702210663199,-1.7339547359777192,-9.645820689079688,-0.1378338092285599,14.5,-0.753326261663642,-4.019408790785928,-0.1555840658048852,16.349206349206348,0.0,-0.0005687644056824,64,-0.7474177291709878,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro__fold_14__seed999,custom_custom,base_macro,fold_14,999,12,-1.6220908549209403,1.297749645610201,checkpoint,0.8490024357871748,349.165299777352,-0.2836500658053849,0.2239921976592978,-1.377159086895979,-7.039977369575556,-0.1160239794256182,8.064516129032258,-1.7872077169681246,-8.141016355477115,-0.1469924250849602,7.936507936507937,0.0,-0.0012626534457198,64,-1.773190185117438,macro_context,False,Baseline technical features plus macro context.,checkpoint_generalization_score
base_macro_hmm__fold_01__seed42,custom_custom,base_macro_hmm,fold_01,42,15,2.2359740955550724,0.8396240776369911,checkpoint,0.9814664070445244,147.73695813047226,-0.2189562696637099,3.9208882720333103,2.194533461809067,7.912158627826504,-0.0430839916144776,19.758064516129032,1.8425831337149507,8.060575570113926,-0.0574738633077169,19.442622950819672,-1.073423870597896,0.0011983868878461,45,1.4419139865002664,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_01__seed123,custom_custom,base_macro_hmm,fold_01,123,15,2.443233144223888,0.8231244283181678,checkpoint,0.9778468201615566,125.70773876055642,-0.1956103916547444,0.7009021512838307,2.3891077609926508,8.500836330966388,-0.0394571863359785,12.935483870967742,1.9665329599575736,8.366791868442935,-0.0527727736273113,13.147540983606556,-1.073423870597896,0.0010296600543526,45,1.2812713672044191,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_01__seed999,custom_custom,base_macro_hmm,fold_01,999,15,2.8358026207311995,0.7192323101229083,checkpoint,0.9440969523733912,120.80935673724233,-0.2028167216674758,0.707147814018043,2.6772726117648014,9.403041852799388,-0.0383756617308841,8.870967741935484,1.9255809653883904,7.837810255714994,-0.0664889569608879,9.01639344262295,-1.073423870597896,0.0009673417457816,45,1.266763748309132,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_02__seed42,custom_custom,base_macro_hmm,fold_02,42,15,0.4524315360422139,-0.830442826677576,checkpoint,1.0102979814182855,130.3698288030036,-0.1236902340112151,0.4805111821086262,0.457090667593423,1.169765531425515,-0.047963479382948,8.59375,-0.3795876660442225,-0.9420050264123736,-0.0416929431911267,8.73015873015873,-1.0646666080871232,-9.013628960793016e-05,3,-10.3216599007825,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_02__seed123,custom_custom,base_macro_hmm,fold_02,123,15,0.3175244013839969,0.7497171376769944,best_model,0.7135791701349502,88.28993544351471,-0.2060247622804737,0.957188498402556,0.2265787988371893,0.5349830498512453,-0.0505817380058067,21.71875,0.1698700085225091,0.2897687163439411,-0.0313882492722068,19.0,-1.0646666080871232,1.0408268111642784e-05,3,0.8024885448566966,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_02__seed999,custom_custom,base_macro_hmm,fold_02,999,15,0.5878570699127165,-0.4820080457167589,checkpoint,1.1069822111556666,154.49011158225235,-0.1421134406717648,0.797444089456869,0.6507473190954702,1.6640587742147828,-0.035947587706007,17.734375,-0.3136654435326277,-0.7778928627195203,-0.0301191171322624,17.126984126984127,-1.0646666080871232,-0.0001268655012711,3,-3.788680779582621,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_03__seed42,custom_custom,base_macro_hmm,fold_03,42,15,4.9069925710291775,0.456846565758112,checkpoint,0.8093837459318497,127.37016513572868,-0.2145120590740604,0.5316007088009451,3.971640028399354,9.066853577821243,-0.0233514216097073,14.516129032258064,1.8144301074016955,3.3395729929298623,-0.0337584461780436,14.80327868852459,0.8828430011650111,0.0005411663115812,62,1.7997381238417736,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_03__seed123,custom_custom,base_macro_hmm,fold_03,123,15,6.249252166170703,0.4087080273492665,last_model,0.8136718056344259,127.99072282047294,-0.2172739233322873,0.5593620791494389,5.084840293912963,12.718599925684584,-0.0222449823729087,12.790322580645162,2.078215045911232,3.968086117991132,-0.0367225837138185,12.868852459016392,0.8828430011650111,0.0006397522983498,62,2.0613871167647986,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_03__seed999,custom_custom,base_macro_hmm,fold_03,999,15,7.295705017837772,0.3721022443014988,best_model,0.7447908895150336,99.97180132963324,-0.1632475706228338,0.4430005906674542,5.433774629874688,12.330206404614309,-0.0165081017327468,12.096774193548388,2.021919734804918,3.717552918360956,-0.0397151302648323,12.295081967213116,0.8828430011650111,0.0005999689922859,62,2.005547645639259,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_04__seed42,custom_custom,base_macro_hmm,fold_04,42,15,3.902847977547747,1.0694570717914988,checkpoint,1.0542144179461903,217.93203111349476,-0.1999382322334745,0.3368189323059989,4.114438608982964,7.815335052355143,-0.0139933211641818,8.73015873015873,4.400215466828809,8.439819059986897,-0.014530688066263,8.761904761904763,0.8304162077337203,0.0012774144472439,64,4.3657034401233785,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_04__seed123,custom_custom,base_macro_hmm,fold_04,123,15,3.104295662188436,1.2582089339173057,checkpoint,1.058137025271774,198.39800641010157,-0.1798458515008232,0.8134287286736379,3.2847701775521427,5.393050265036026,-0.0150787327402789,20.73015873015873,4.13292718326124,7.786880850621958,-0.0150895358857523,26.20634920634921,0.8304162077337203,0.0011826199474392,64,4.100511567617967,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_04__seed999,custom_custom,base_macro_hmm,fold_04,999,15,3.700676352654245,1.0062164108513396,checkpoint,1.2175404359801016,236.15491426621944,-0.1633214532906927,0.8211337369290038,4.505723099831902,7.666179309031862,-0.0159452835754172,17.80952380952381,4.5337325258028285,7.47601680970349,-0.0157518750271603,17.253968253968253,0.8304162077337203,0.0011350539361117,64,4.498173290309628,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_05__seed42,custom_custom,base_macro_hmm,fold_05,42,15,6.54331376052757,-0.0983518781813454,checkpoint,1.188839273939334,256.68583298090954,-0.1849856523954705,0.3086419753086419,7.77894838022285,11.86826193369752,-0.0066018561401229,9.67741935483871,-0.7650741834706525,-4.469389461890339,-0.1051235499221611,10.0,-1.2733003575515036,-0.0017895103277788,40,-1.7200789702970256,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_05__seed123,custom_custom,base_macro_hmm,fold_05,123,15,8.267462282556922,-0.1558040038619905,checkpoint,0.7711609749159724,137.68669239525698,-0.2162459662615355,0.5087448559670782,6.375544273897626,10.396203308063168,-0.0082828793295739,15.725806451612904,-0.9933353246726372,-5.474661385167245,-0.1041311413060626,16.4,-1.2733003575515036,-0.0019073035105802,40,-1.864013227294919,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_05__seed999,custom_custom,base_macro_hmm,fold_05,999,15,5.831534948097101,-0.1266085004393959,best_model,1.1740222605788202,248.73707385653145,-0.1794566785040513,0.4104938271604938,6.846351842409352,11.355784326865969,-0.0077439965203415,11.290322580645162,-0.8668063402479436,-4.8695096972167455,-0.1143525997927764,11.666666666666666,-1.2733003575515036,-0.0017901853934777,40,-1.77008113629063,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_06__seed42,custom_custom,base_macro_hmm,fold_06,42,15,1.5051425407005947,2.292882071815289,checkpoint,1.2109354717007144,272.61955778506086,-0.1468123291639872,0.2658289028516191,1.8226304925000865,4.9295161537445065,-0.0350825111929052,8.73015873015873,4.179076779797319,7.464149317400159,-0.0183202037785479,8.73015873015873,0.7743971080708614,0.0011347155209362,64,4.146299200945628,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_06__seed123,custom_custom,base_macro_hmm,fold_06,123,15,2.4007143455011186,1.690674221967042,best_model,0.9848173603992482,221.94913441819944,-0.1540294137060784,0.4509424842919284,2.3642651648090203,6.582135219782259,-0.0255070658530268,11.174603174603174,3.997202168037271,7.988151081758099,-0.0197466113853591,11.071428571428571,0.7743971080708614,0.0012131214885021,64,3.9658510787530616,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_06__seed999,custom_custom,base_macro_hmm,fold_06,999,15,0.6913566704244324,8.151222296200542,last_model,0.9486682577257384,218.03928181945528,-0.1957658023089334,0.4654422426292895,0.6558681279986137,1.838188207250946,-0.0449197884088738,12.682539682539682,5.346126908309611,11.427058802965572,-0.0190359709626597,12.73015873015873,0.7743971080708614,0.0017048406017879,64,5.304195853791689,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_07__seed42,custom_custom,base_macro_hmm,fold_07,42,15,-1.3028434674496847,-2.367121237614628,last_model,1.0968354884661289,269.4018158942274,-0.1614902808872371,0.2959927140255009,-1.4290049510150795,-8.036187487728519,-0.1404424744471767,10.655737704918034,3.3826279682042464,8.493401781455766,-0.024297041212511,10.655737704918034,-1.3292864698368727,0.0006600903350158,25,2.080037876460589,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_07__seed123,custom_custom,base_macro_hmm,fold_07,123,15,-1.0863082010949945,-2.414621490364228,checkpoint,1.224774389008322,286.17882700273003,-0.1375582378148478,0.4093806921675774,-1.3304824632708512,-7.8821086714012445,-0.1384592150522073,11.475409836065571,3.212611548366531,7.88847622482336,-0.0279968170866216,11.475409836065571,-1.3292864698368727,0.0005665413511093,25,1.5718689150312664,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_07__seed999,custom_custom,base_macro_hmm,fold_07,999,15,-1.054005591668492,-2.420790231176296,checkpoint,1.3880816212018336,389.6080829218845,-0.1469700431276662,0.4508196721311475,-1.4630457904389984,-9.50491091271365,-0.15078564567639,13.114754098360656,3.5417269572583296,10.09163929385355,-0.0375619808972909,13.114754098360656,-1.3292864698368727,0.0026880761032677,25,5.946214601645994,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_08__seed42,custom_custom,base_macro_hmm,fold_08,42,15,1.7522009550678386,-1.007996901981127,checkpoint,1.095804874497859,367.3794856359788,-0.1890690535516801,1.2518326865028029,1.9200703476631416,5.447839829098866,-0.0494882465430852,13.301587301587302,-1.9354249620302724,-7.712375446271135,-0.0966523766826117,12.238095238095235,-1.2839010189588649,0.0012748360880855,8,1.3151220418648033,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_08__seed123,custom_custom,base_macro_hmm,fold_08,123,15,2.137153290087098,-0.1257637237102913,checkpoint,0.937673051168918,255.37829820477504,-0.2301508869690719,0.2807244501940492,2.003951046331661,6.14241018668098,-0.067438146991189,10.317460317460318,-0.2520243457198043,-1.4327416360950251,-0.0677687133918426,10.317460317460318,-1.2839010189588649,0.0037890711769626,8,3.518076113914752,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_08__seed999,custom_custom,base_macro_hmm,fold_08,999,15,2.263537701276596,-0.540457476681433,best_model,1.1237538394416977,324.1882736492994,-0.1688273662968122,0.8870202673566192,2.5436591825306087,7.168335710123097,-0.0379181102689712,8.761904761904763,-1.374739623328049,-5.44052329766237,-0.0691938173528513,8.761904761904763,-1.2839010189588649,0.0012769961355012,8,1.3599819922727874,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_09__seed42,custom_custom,base_macro_hmm,fold_09,42,15,6.918651988104369,-0.205084236233427,checkpoint,1.0214894281394593,325.14495708916354,-0.2220612507441489,0.6146301593788313,7.067329862824665,14.922667352015706,-0.0146765645986141,10.766129032258064,-1.4493979471270868,-23.51239798162823,-0.3523574361017701,10.580645161290322,-1.3301243435221468,-0.005347944753218,39,-1.7429767931995843,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_09__seed123,custom_custom,base_macro_hmm,fold_09,123,15,7.130396145135641,-0.2609384852560443,checkpoint,0.7915396109663234,187.9616342029784,-0.2110484702051174,0.3089497343686146,5.643990990756437,12.424427067507192,-0.0146331968206079,11.629032258064516,-1.4727344599267456,-21.498460731184757,-0.2919894600202535,11.548387096774194,-1.3301243435221468,-0.0051904442602145,39,-1.861815734784624,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_09__seed999,custom_custom,base_macro_hmm,fold_09,999,15,6.717636580259642,-0.1775228747314827,best_model,1.0362148595839673,292.1409973410299,-0.1805597826133815,0.326522272170004,6.960914845749867,15.426035938923643,-0.0133342255758387,11.806451612903226,-1.235721614178572,-18.301072354102345,-0.2918150263062989,11.806451612903226,-1.3301243435221468,-0.0039560035268898,39,-1.4635338130231983,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_10__seed42,custom_custom,base_macro_hmm,fold_10,42,15,2.639856949101562,0.4039030996853511,checkpoint,0.8659412480244951,301.971273796168,-0.3827756497230592,0.1750291715285881,2.285961021111143,16.710088110221122,-0.0937012884868097,7.258064516129032,0.9233067421866812,3.5748513172455088,-0.0810935073158597,7.142857142857143,-1.3468497972560505,0.0006028411526753,64,0.9160650088706952,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_10__seed123,custom_custom,base_macro_hmm,fold_10,123,15,3.806536258355314,0.4412909455691776,checkpoint,0.5923130008804225,152.50006409656217,-0.3862838043591585,0.2839362115908207,2.254660914146571,18.995306084172057,-0.0891404459782079,11.306451612903226,0.9949614467416068,4.6073041693603045,-0.1138032250743005,11.5,-1.3468497972560505,0.000782234719054,64,0.987157707065748,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_10__seed999,custom_custom,base_macro_hmm,fold_10,999,15,4.084425290213785,0.4083929486370846,checkpoint,0.61215652197222,172.67936429225733,-0.3928511808160669,0.67561260210035,2.500307579912646,18.990517728681983,-0.081718387639565,10.403225806451612,1.0211079850601783,4.052145094067394,-0.0862703065198498,12.23015873015873,-1.3468497972560505,0.000676353979085,64,1.0130991713293085,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
base_macro_hmm__fold_11__seed42,custom_custom,base_macro_hmm,fold_11,42,15,3.9797729282197305,0.7693883852918862,checkpoint,0.8267477728495864,332.2756934385214,-0.3244529889241644,0.9774074074074074,3.290268404852739,15.269818407765756,-0.0700840475148935,27.467741935483872,2.531494295186559,9.722435013165253,-0.0414394215943619,19.99180327868853,-1.2608113475359333,0.0015444832027779,62,2.5109960283119106,negative_control_hmm,True,HMM-enhanced feature set treated as a negative control.,checkpoint_generalization_score
