run_key,model_name,feature_set,fold_id,seed,n_features,generalization_ratio,retention_ratio,selected_artifact_type,train_sharpe,train_return_pct,train_max_drawdown,train_turnover,validation_sharpe,validation_return_pct,validation_max_drawdown,validation_turnover,test_sharpe,test_return_pct,test_max_drawdown,test_turnover,regime,regime_mean_return,n_days,regime_sharpe
base__fold_02__seed999,custom_custom,base,fold_02,999,9,0.8023329940146412,-0.03472346545123074,checkpoint,0.976583814573886,140.21141966527782,-0.184880698840179,3.198083067092652,0.7835454158533052,2.0323039036294954,-0.0361094176665292,28.921875,-0.027207412176852467,-0.15460953785663145,-0.0400691807596002,29.238095238095237,0.0,0.00010493986392227465,3,3.940005709714421
base__fold_02__seed999,custom_custom,base,fold_02,999,9,0.8023329940146412,-0.03472346545123074,checkpoint,0.976583814573886,140.21141966527782,-0.184880698840179,3.198083067092652,0.7835454158533052,2.0323039036294954,-0.0361094176665292,28.921875,-0.027207412176852467,-0.15460953785663145,-0.0400691807596002,29.238095238095237,1.0,-1.4954384542676018e-05,61,-0.042208831549504444
base__fold_03__seed42,custom_custom,base,fold_03,42,9,6.403433147478502,0.39617931727796535,checkpoint,0.7462213860821061,107.71075648263668,-0.21967144139817119,0.26580035440047256,4.778378758995511,11.278537984789661,-0.022817110448939748,7.258064516129032,1.8930948344343728,3.7492728590675872,-0.037599051175479126,7.377049180327869,1.0,0.0006067447132987798,62,1.8777658790387237
base__fold_03__seed123,custom_custom,base,fold_03,123,9,6.102443776092617,0.34350806459950317,checkpoint,0.860556764768193,139.79400656899458,-0.1897214099849528,0.6101594802126403,5.2514992731340575,16.025328573159815,-0.02534253487538074,12.580645161290322,1.8039323515599779,3.7423435323915566,-0.03965789965104827,12.540983606557377,1.0,0.0006069940048660113,62,1.7893253714706294
base__fold_03__seed999,custom_custom,base,fold_03,999,9,5.76964069601296,0.36542965517146503,best_model,0.8538520140327097,126.04891325189396,-0.17645955575211292,0.32486709982279977,4.926419328535751,9.397086500010477,-0.012300324919951366,8.870967741935484,1.8002597164568597,3.002633126435117,-0.027303328354185807,9.01639344262295,1.0,0.00048646055537388704,62,1.785682474793002
base__fold_04__seed42,custom_custom,base,fold_04,42,9,3.3704538124934094,0.5266932608560052,checkpoint,1.1369672951044187,188.2172117174453,-0.13894827454181113,0.3577325261419923,3.832095754465007,5.795696241288351,-0.012995427089867118,10.317460317460318,2.018339008831628,3.0596585526649234,-0.015607824612897114,10.317460317460318,1.0,0.00047808133158141336,64,2.0025086545459065
base__fold_04__seed123,custom_custom,base,fold_04,123,9,4.34218045598267,1.2085471822161504,checkpoint,1.0236953905182524,206.20439075002332,-0.1962014589687191,0.5575123830489819,4.445070117587903,8.40964312634842,-0.016104855925019868,11.11111111111111,5.372076965364073,10.636915795837032,-0.01798802878582806,11.11111111111111,1.0,0.0015917295508086054,64,5.329942377844458
base__fold_04__seed999,custom_custom,base,fold_04,999,9,4.332125839402459,0.9946028541576856,best_model,1.0695173585432487,189.7917074340438,-0.17749818727662992,0.593285635663181,4.633283784634672,7.757708288925724,-0.014328757856384211,15.253968253968255,4.608277276320169,7.937145518267852,-0.01420158700517149,14.380952380952381,1.0,0.0012027062464764204,64,4.572133367089967
base__fold_05__seed42,custom_custom,base,fold_05,42,9,7.946590709714048,-0.11164483176705514,checkpoint,1.0087123800010838,187.15344972194129,-0.15951029898805602,0.44084362139917693,8.01582442769016,11.820770603435538,-0.007009948884444839,12.14516129032258,-0.8949253697037188,-5.127599900473568,-0.10485503641514848,12.65,0.0,-0.0015693430197611714,40,-1.5003024587978426
base__fold_05__seed42,custom_custom,base,fold_05,42,9,7.946590709714048,-0.11164483176705514,checkpoint,1.0087123800010838,187.15344972194129,-0.15951029898805602,0.44084362139917693,8.01582442769016,11.820770603435538,-0.007009948884444839,12.14516129032258,-0.8949253697037188,-5.127599900473568,-0.10485503641514848,12.65,1.0,0.0007559927628610749,21,2.3600157102216244
base__fold_05__seed123,custom_custom,base,fold_05,123,9,6.178636932537639,-0.17115083074807605,checkpoint,1.1049675444137892,194.4296260910654,-0.1468958861665034,0.5473251028806584,6.827193279170462,11.762982022911284,-0.010794171890693316,16.35483870967742,-1.168479801407706,-6.218679207960454,-0.12408027225315932,15.258333333333333,0.0,-0.0019072635929456988,40,-1.9206696487121144
base__fold_05__seed123,custom_custom,base,fold_05,123,9,6.178636932537639,-0.17115083074807605,checkpoint,1.1049675444137892,194.4296260910654,-0.1468958861665034,0.5473251028806584,6.827193279170462,11.762982022911284,-0.010794171890693316,16.35483870967742,-1.168479801407706,-6.218679207960454,-0.12408027225315932,15.258333333333333,1.0,0.0008292427659764224,21,2.2346069426553523
base__fold_05__seed999,custom_custom,base,fold_05,999,9,6.25401465816137,-0.147789631978412,checkpoint,1.1042487401089944,205.491597395802,-0.16437407320809538,0.7119341563786008,6.905987806897876,10.873041958942608,-0.007237772788501351,17.225806451612904,-1.0206333964288377,-5.397017221453437,-0.11600832900524538,17.466666666666665,0.0,-0.001734304185823235,40,-1.7777538962913764
base__fold_05__seed999,custom_custom,base,fold_05,999,9,6.25401465816137,-0.147789631978412,checkpoint,1.1042487401089944,205.491597395802,-0.16437407320809538,0.7119341563786008,6.905987806897876,10.873041958942608,-0.007237772788501351,17.225806451612904,-1.0206333964288377,-5.397017221453437,-0.11600832900524538,17.466666666666665,1.0,0.0009045823412955663,21,2.589976710905402
base__fold_06__seed42,custom_custom,base,fold_06,42,9,1.0816908904034401,3.786762371396174,checkpoint,1.083165008793611,230.32957764731154,-0.14436977876922608,0.3141614306428226,1.1716497228158114,3.753858325544712,-0.04698455702235438,10.317460317460318,4.436759082815672,9.3056555068451,-0.020667841611363924,10.317460317460318,1.0,0.001403848057912601,64,4.401960435088986
base__fold_06__seed123,custom_custom,base,fold_06,123,9,1.4222519111983833,2.202853724977806,checkpoint,1.183302179341315,286.92561406948596,-0.18297386720607234,0.5906234896085065,1.6829537860933974,5.791265839415138,-0.043612214337143906,18.365079365079364,3.707301016661342,8.426444980579163,-0.023676916137288173,17.825396825396826,1.0,0.0012798539746091617,64,3.678223697003563
base__fold_06__seed999,custom_custom,base,fold_06,999,9,2.2135381745151714,2.2953488110101485,checkpoint,1.004624624061215,185.02729087627336,-0.1473319841609697,0.4514258095698405,2.2237749564174525,5.417544553900533,-0.02522925925767161,8.73015873015873,5.104339202166945,8.778242508916435,-0.014202997373559567,8.73015873015873,1.0,0.0013240286986903795,64,5.0643045510943425
base__fold_07__seed42,custom_custom,base,fold_07,42,9,-0.575957816005314,-5.722789328232195,checkpoint,1.1099920166211237,218.51361183994388,-0.141090020318559,0.273224043715847,-0.6393085776764367,-3.7739132170151124,-0.12902169546049147,9.836065573770492,3.6586283057740148,8.678833471817748,-0.022861779035203256,9.836065573770492,0.0,0.0004288162812369789,25,1.2330189105511138
